,Unnamed: 0,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
389,392,gpt-4,Random Sheep,87,33," hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs, a spirited little ewe named Daisy, was missing. Concern","[' hung', ' low', ' over', ' the', ' me', 'adow']","[',', ' their', ' fluffy', ' bodies', ' dot', 'ting', ' the', ' landscape', ' like', ' chalk', '-d', 'usted', ' cotton', ' balls', '.', ' A', ' peaceful', ' quiet', ' had', ' settled', ' as', ' the', ' sun', ""'s"", ' afternoon', ' rays', ' gently']","[',', ' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest', ' lam', 'bs', ',', ' a', ' spirited', ' little', ' ew', 'e', ' named', ' Daisy', ',', ' was', ' missing', '.', ' Concern']",0.9629629629629628,", their fluffy bodies dotting the landscape like chalk-dusted cotton balls. A peaceful quiet had settled as the sun's afternoon rays gently warmed their woolly coats. Occasional bleats echoed in the valley, a medley of requests to one",", Matilda noticed something amiss. One of the youngest lambs, a spirited little ewe named Daisy, was missing. Concern",tensor([[0.7996]]),26,"[tensor([[0.7397]]), tensor([[0.7946]]), tensor([[0.7980]]), tensor([[0.7892]]), tensor([[0.7932]]), tensor([[0.7914]]), tensor([[0.7916]]), tensor([[0.7766]]), tensor([[0.7772]]), tensor([[0.7846]]), tensor([[0.7888]]), tensor([[0.7808]]), tensor([[0.7903]]), tensor([[0.7900]]), tensor([[0.7856]]), tensor([[0.7861]]), tensor([[0.7823]]), tensor([[0.7841]]), tensor([[0.7861]]), tensor([[0.7852]]), tensor([[0.7934]]), tensor([[0.7912]]), tensor([[0.7913]]), tensor([[0.7909]]), tensor([[0.7948]]), tensor([[0.7996]]), tensor([[0.7857]]), tensor([[0.7971]]), tensor([[0.7978]]), tensor([[0.7977]]), tensor([[0.7980]]), tensor([[0.7980]]), tensor([[0.7876]]), tensor([[0.7974]]), tensor([[0.7896]]), tensor([[0.7921]]), tensor([[0.7933]]), tensor([[0.7935]]), tensor([[0.7930]])]",86,118,0.01
392,395,gpt-4,Random Sheep,172,39," brambles. With gentle nudges and soothing words, Matilda and the others worked together to free her. As they made their way back to the safety of the flock, Daisy nestled close","[' br', 'amb', 'les', '.', ' With', ' gentle', ' nud', 'ges', ' and', ' soothing', ' words', ',']","['the', ' shepherd', ' guided', ' his', ' flock', ' through', ' the', ' hidden', ' pathways', ' of', ' the', ' green', ' me', 'adows', '.', ' The', ' sheep', ',', ' white', ' and', ' fluffy', ' as', ' cotton', ' balls', ',', ' moved', ' as']","[' Mat', 'ilda', ' and', ' the', ' others', ' worked', ' together', ' to', ' free', ' her', '.', ' As', ' they', ' made', ' their', ' way', ' back', ' to', ' the', ' safety', ' of', ' the', ' flock', ',', ' Daisy', ' nestled', ' close']",1.0,"the shepherd guided his flock through the hidden pathways of the green meadows. The sheep, white and fluffy as cotton balls, moved as one, their bleats a soft symphony echoing in the tranquil morning. They grazed contentedly, their wool"," Matilda and the others worked together to free her. As they made their way back to the safety of the flock, Daisy nestled close",tensor([[0.8363]]),9,"[tensor([[0.7361]]), tensor([[0.7603]]), tensor([[0.7517]]), tensor([[0.7750]]), tensor([[0.7979]]), tensor([[0.8198]]), tensor([[0.8252]]), tensor([[0.8291]]), tensor([[0.8363]]), tensor([[0.8239]]), tensor([[0.8285]]), tensor([[0.8271]]), tensor([[0.8246]]), tensor([[0.8187]]), tensor([[0.8347]]), tensor([[0.8259]]), tensor([[0.8303]]), tensor([[0.8323]]), tensor([[0.8343]]), tensor([[0.8323]]), tensor([[0.8292]]), tensor([[0.8193]]), tensor([[0.8314]]), tensor([[0.8307]]), tensor([[0.8262]]), tensor([[0.8325]]), tensor([[0.8285]]), tensor([[0.8300]]), tensor([[0.8288]]), tensor([[0.8263]]), tensor([[0.8226]]), tensor([[0.8230]]), tensor([[0.8228]]), tensor([[0.8214]]), tensor([[0.8150]]), tensor([[0.8210]]), tensor([[0.8195]]), tensor([[0.8160]]), tensor([[0.8218]]), tensor([[0.8172]])]",171,209,0.01
395,398,gpt-4,Random Sheep,174,24,"les. With gentle nudges and soothing words, Matilda and the others worked together to free her. As they made","['les', '.', ' With', ' gentle', ' nud', 'ges', ' and', ' soothing', ' words']","[',', ' the', ' shepherd', ' guided', ' his', ' flock', ' through', ' the', ' lush', ' green', ' me', 'adow', '.', ' For', ' generations']","[',', ' Mat', 'ilda', ' and', ' the', ' others', ' worked', ' together', ' to', ' free', ' her', '.', ' As', ' they', ' made']",0.9333333333333332,", the shepherd guided his flock through the lush green meadow. For generations, this peaceful landscape had been their sanctuary away from the world. The sheep, in their woolly, white coats, grazed freely, blissfully oblivious to their pivotal role",", Matilda and the others worked together to free her. As they made",tensor([[0.8065]]),9,"[tensor([[0.7314]]), tensor([[0.7832]]), tensor([[0.8015]]), tensor([[0.7699]]), tensor([[0.7889]]), tensor([[0.7913]]), tensor([[0.8008]]), tensor([[0.8045]]), tensor([[0.8065]]), tensor([[0.7912]]), tensor([[0.7723]]), tensor([[0.7459]]), tensor([[0.7628]]), tensor([[0.7604]]), tensor([[0.7623]]), tensor([[0.7603]]), tensor([[0.7542]]), tensor([[0.7601]]), tensor([[0.7611]]), tensor([[0.7633]]), tensor([[0.7600]]), tensor([[0.7639]]), tensor([[0.7632]]), tensor([[0.7662]]), tensor([[0.7561]]), tensor([[0.7644]]), tensor([[0.7606]]), tensor([[0.7619]]), tensor([[0.7631]]), tensor([[0.7605]]), tensor([[0.7538]]), tensor([[0.7590]]), tensor([[0.7512]]), tensor([[0.7605]]), tensor([[0.7536]]), tensor([[0.7459]]), tensor([[0.7475]]), tensor([[0.7509]]), tensor([[0.7493]]), tensor([[0.7487]])]",173,196,0.01
397,401,gpt-4,Random Sheep,96,22," noticed something amiss. One of the youngest lambs, a spirited little ewe named Daisy, was missing","[' noticed', ' something', ' am', 'iss', '.']","['Among', ' the', ' usual', ' un', 'ending', ' rows', ' of', ' thick', ' wool', ' and', ' playful', ' head', '-but', 'ting', ',', ' there', ' was']","[' One', ' of', ' the', ' youngest', ' lam', 'bs', ',', ' a', ' spirited', ' little', ' ew', 'e', ' named', ' Daisy', ',', ' was', ' missing']",0.9411764705882352,"Among the usual unending rows of thick wool and playful head-butting, there was an unusual silence. The youngest lamb of the flock, Bella, was noticeably missing from the group. Bella, unlike her fellow brethren, was known for her uncanny"," One of the youngest lambs, a spirited little ewe named Daisy, was missing",tensor([[0.8905]]),27,"[tensor([[0.7412]]), tensor([[0.7652]]), tensor([[0.7707]]), tensor([[0.7537]]), tensor([[0.7616]]), tensor([[0.7611]]), tensor([[0.7664]]), tensor([[0.7592]]), tensor([[0.7886]]), tensor([[0.7904]]), tensor([[0.8014]]), tensor([[0.7895]]), tensor([[0.7922]]), tensor([[0.8076]]), tensor([[0.8106]]), tensor([[0.8180]]), tensor([[0.8121]]), tensor([[0.8162]]), tensor([[0.8443]]), tensor([[0.8829]]), tensor([[0.8814]]), tensor([[0.8780]]), tensor([[0.8734]]), tensor([[0.8678]]), tensor([[0.8699]]), tensor([[0.8669]]), tensor([[0.8905]]), tensor([[0.8869]]), tensor([[0.8881]]), tensor([[0.8851]]), tensor([[0.8892]]), tensor([[0.8818]]), tensor([[0.8815]]), tensor([[0.8813]]), tensor([[0.8819]]), tensor([[0.8806]]), tensor([[0.8813]]), tensor([[0.8792]]), tensor([[0.8789]]), tensor([[0.8758]])]",95,116,0.01
400,404,gpt-4,Random Sheep,70,38," fleece a testament to the passage of time.
One chilly autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs,","[' fleece', ' a', ' testament', ' to', ' the', ' passage', ' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',', ' as', ' the', ' mist', ' hung', ' low']","['over', ' the', ' rolling', ' em', 'erald', ' hills', ',', ' the', ' sleepy', ' little', ' town', ' woke', ' to', ' the', ' soft', ',', ' gentle', ' sound', ' of']","[' over', ' the', ' me', 'adow', ',', ' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest', ' lam', 'bs', ',']",0.9473684210526316,"over the rolling emerald hills, the sleepy little town woke to the soft, gentle sound of the bleating sheep. They moved together like a fluffy white cloud drifting across a grassy sea, their bleats a gentle symphony echoing through the calm"," over the meadow, Matilda noticed something amiss. One of the youngest lambs,",tensor([[0.8252]]),25,"[tensor([[0.7400]]), tensor([[0.7584]]), tensor([[0.7759]]), tensor([[0.7562]]), tensor([[0.7656]]), tensor([[0.7663]]), tensor([[0.7645]]), tensor([[0.7687]]), tensor([[0.8056]]), tensor([[0.7723]]), tensor([[0.7751]]), tensor([[0.7795]]), tensor([[0.7783]]), tensor([[0.7780]]), tensor([[0.7788]]), tensor([[0.7770]]), tensor([[0.7807]]), tensor([[0.7786]]), tensor([[0.7797]]), tensor([[0.8213]]), tensor([[0.8227]]), tensor([[0.8216]]), tensor([[0.8201]]), tensor([[0.8227]]), tensor([[0.8252]]), tensor([[0.8232]]), tensor([[0.8232]]), tensor([[0.8213]]), tensor([[0.8198]]), tensor([[0.8211]]), tensor([[0.8245]]), tensor([[0.8244]]), tensor([[0.8190]]), tensor([[0.8231]]), tensor([[0.8208]]), tensor([[0.8241]]), tensor([[0.8215]]), tensor([[0.8192]]), tensor([[0.8194]]), tensor([[0.8193]]), tensor([[0.8208]]), tensor([[0.8188]])]",69,106,0.01
403,407,gpt-4,Random Sheep,219,22," and care.
From that day forward, Daisy followed Matilda everywhere, learning from her wisdom and kindness. Together","[' and', ' care', '.\n', 'From', ' that', ' day', ' forward', ',', ' Daisy']","['and', ' her', ' lamb', 'kin', ' friends', ' led', ' a', ' life', ' of', ' pure', ' bliss', ' in', ' Meadow']","[' followed', ' Mat', 'ilda', ' everywhere', ',', ' learning', ' from', ' her', ' wisdom', ' and', ' kindness', '.', ' Together']",1.0,and her lambkin friends led a life of pure bliss in Meadowgrove - a tranquil hamlet tucked away amidst rolling hills and blooming wildflowers. Each day was a mini adventure for them as they explored the varied facets of their idyllic," followed Matilda everywhere, learning from her wisdom and kindness. Together",tensor([[0.8438]]),10,"[tensor([[0.7427]]), tensor([[0.7851]]), tensor([[0.8104]]), tensor([[0.8009]]), tensor([[0.8120]]), tensor([[0.8132]]), tensor([[0.8127]]), tensor([[0.8257]]), tensor([[0.8220]]), tensor([[0.8438]]), tensor([[0.8363]]), tensor([[0.8388]]), tensor([[0.8326]]), tensor([[0.8333]]), tensor([[0.8345]]), tensor([[0.8346]]), tensor([[0.8280]]), tensor([[0.8236]]), tensor([[0.8250]]), tensor([[0.8234]]), tensor([[0.8176]]), tensor([[0.8187]]), tensor([[0.8189]]), tensor([[0.8183]]), tensor([[0.8143]]), tensor([[0.8149]]), tensor([[0.8166]]), tensor([[0.8178]]), tensor([[0.8186]]), tensor([[0.8120]]), tensor([[0.8132]]), tensor([[0.8114]]), tensor([[0.8098]]), tensor([[0.8091]]), tensor([[0.8090]]), tensor([[0.8060]]), tensor([[0.8059]]), tensor([[0.8052]]), tensor([[0.8053]]), tensor([[0.8035]]), tensor([[0.8055]]), tensor([[0.8040]])]",218,239,0.01
406,410,gpt-4,Random Sheep,267,22," older and wiser herself, she never forgot the lesson Matilda had taught her: that in the flock of","[' older', ' and', ' w', 'iser', ' herself', ',', ' she', ' never', ' forgot']","['the', ' teachings', ' of', ' her', ' mother', ' that', ' summer', ':', ' each', ' blade', ' of', ' grass', ' was']","[' the', ' lesson', ' Mat', 'ilda', ' had', ' taught', ' her', ':', ' that', ' in', ' the', ' flock', ' of']",0.9230769230769232,"the teachings of her mother that summer: each blade of grass was heavenly manna, each still pond a mirror to the sky, and each woolly friend a companion in the path of life. As the years went by, she watched over her own", the lesson Matilda had taught her: that in the flock of,tensor([[0.8649]]),7,"[tensor([[0.7532]]), tensor([[0.8005]]), tensor([[0.8015]]), tensor([[0.8284]]), tensor([[0.8480]]), tensor([[0.8515]]), tensor([[0.8649]]), tensor([[0.8548]]), tensor([[0.8527]]), tensor([[0.8412]]), tensor([[0.8489]]), tensor([[0.8505]]), tensor([[0.8609]]), tensor([[0.8475]]), tensor([[0.8518]]), tensor([[0.8537]]), tensor([[0.8530]]), tensor([[0.8587]]), tensor([[0.8556]]), tensor([[0.8509]]), tensor([[0.8521]]), tensor([[0.8524]]), tensor([[0.8450]]), tensor([[0.8471]]), tensor([[0.8492]]), tensor([[0.8569]]), tensor([[0.8574]]), tensor([[0.8562]]), tensor([[0.8586]]), tensor([[0.8576]]), tensor([[0.8574]]), tensor([[0.8560]]), tensor([[0.8563]]), tensor([[0.8512]]), tensor([[0.8548]]), tensor([[0.8548]]), tensor([[0.8517]]), tensor([[0.8525]]), tensor([[0.8514]]), tensor([[0.8524]]), tensor([[0.8540]]), tensor([[0.8531]]), tensor([[0.8544]]), tensor([[0.8529]])]",266,287,0.01
409,413,gpt-4,Random Sheep,57,28," Matilda. She had seen many seasons come and go, her fleece a testament to the passage of time.
One chilly autumn morning, as","[' Mat', 'ilda', '.', ' She', ' had', ' seen', ' many', ' seasons', ' come', ' and', ' go', ',', ' her']","['wo', 'olly', ' coat', ' growing', ' thick', ' in', ' the', ' winter', ' and', ' shedding', ' in', ' the', ' spring', '.', ' Mat']","[' fleece', ' a', ' testament', ' to', ' the', ' passage', ' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',', ' as']",1.0,"woolly coat growing thick in the winter and shedding in the spring. Matilda's days were filled with placid grazing on the vast green pastures and socializing with the other members of her flock. She was a sheep of simple pleasures, noting"," fleece a testament to the passage of time.
One chilly autumn morning, as",tensor([[0.8251]]),15,"[tensor([[0.7835]]), tensor([[0.7807]]), tensor([[0.7943]]), tensor([[0.7895]]), tensor([[0.7816]]), tensor([[0.7909]]), tensor([[0.8003]]), tensor([[0.8029]]), tensor([[0.8099]]), tensor([[0.8136]]), tensor([[0.8142]]), tensor([[0.8161]]), tensor([[0.8172]]), tensor([[0.8156]]), tensor([[0.8251]]), tensor([[0.8120]]), tensor([[0.8144]]), tensor([[0.8104]]), tensor([[0.8152]]), tensor([[0.8096]]), tensor([[0.8103]]), tensor([[0.8103]]), tensor([[0.8117]]), tensor([[0.8094]]), tensor([[0.8065]]), tensor([[0.8113]]), tensor([[0.8020]]), tensor([[0.8027]]), tensor([[0.8054]]), tensor([[0.8022]]), tensor([[0.7992]]), tensor([[0.8007]]), tensor([[0.7966]]), tensor([[0.7991]]), tensor([[0.8019]]), tensor([[0.7983]]), tensor([[0.7954]]), tensor([[0.7915]]), tensor([[0.7915]]), tensor([[0.7928]]), tensor([[0.7991]]), tensor([[0.7920]])]",56,83,0.01
412,416,gpt-4,Random Sheep,171,30," the brambles. With gentle nudges and soothing words, Matilda and the others worked together to free her. As they made their way back","[' the', ' br', 'amb', 'les', '.', ' With', ' gentle', ' nud', 'ges', ' and', ' soothing', ' words', ',', ' Mat']","['thew', ',', ' an', ' elderly', ' shepherd', ',', ' would', ' guide', ' his', ' wool', 'ly', ' friends', ' back', ' onto', ' the', ' grass']","['ilda', ' and', ' the', ' others', ' worked', ' together', ' to', ' free', ' her', '.', ' As', ' they', ' made', ' their', ' way', ' back']",1.0,"thew, an elderly shepherd, would guide his woolly friends back onto the grassy hillside. An affectionate bond had formed between Matthew and his flock. Over the years, he learnt to understand each sheep's distinct personality. Some were bold and",ilda and the others worked together to free her. As they made their way back,tensor([[0.8234]]),12,"[tensor([[0.7425]]), tensor([[0.7741]]), tensor([[0.7638]]), tensor([[0.7635]]), tensor([[0.7571]]), tensor([[0.7745]]), tensor([[0.7864]]), tensor([[0.7871]]), tensor([[0.7784]]), tensor([[0.7949]]), tensor([[0.8183]]), tensor([[0.8234]]), tensor([[0.8189]]), tensor([[0.8063]]), tensor([[0.7888]]), tensor([[0.7907]]), tensor([[0.7855]]), tensor([[0.7860]]), tensor([[0.7957]]), tensor([[0.7986]]), tensor([[0.7983]]), tensor([[0.7937]]), tensor([[0.7944]]), tensor([[0.7943]]), tensor([[0.7918]]), tensor([[0.7942]]), tensor([[0.7944]]), tensor([[0.7963]]), tensor([[0.7925]]), tensor([[0.7861]]), tensor([[0.7870]]), tensor([[0.7824]]), tensor([[0.7815]]), tensor([[0.7814]]), tensor([[0.7774]]), tensor([[0.7809]]), tensor([[0.7724]]), tensor([[0.7733]]), tensor([[0.7725]]), tensor([[0.7751]])]",170,199,0.01
415,419,gpt-4,Random Sheep,263,27," And though Daisy grew older and wiser herself, she never forgot the lesson Matilda had taught her: that in the flock of life","[' And', ' though', ' Daisy', ' grew', ' older', ' and', ' w', 'iser', ' herself', ',', ' she']","['never', ' lost', ' her', ' zest', ' for', ' adventures', ' in', ' the', ' lush', ' green', ' fields', ' of', ' their', ' pasture', '.', ' Her']","[' never', ' forgot', ' the', ' lesson', ' Mat', 'ilda', ' had', ' taught', ' her', ':', ' that', ' in', ' the', ' flock', ' of', ' life']",1.0,"never lost her zest for adventures in the lush green fields of their pasture. Her days were filled with frolicking under the radiant, golden sun, playing hide and seek with the younger lambs among the towering, majestic oaks. Daisy took on", never forgot the lesson Matilda had taught her: that in the flock of life,tensor([[0.8432]]),20,"[tensor([[0.7553]]), tensor([[0.7082]]), tensor([[0.7921]]), tensor([[0.8138]]), tensor([[0.8279]]), tensor([[0.8345]]), tensor([[0.8271]]), tensor([[0.8285]]), tensor([[0.8359]]), tensor([[0.8058]]), tensor([[0.8155]]), tensor([[0.8229]]), tensor([[0.8279]]), tensor([[0.8253]]), tensor([[0.8207]]), tensor([[0.8292]]), tensor([[0.8420]]), tensor([[0.8424]]), tensor([[0.8408]]), tensor([[0.8432]]), tensor([[0.8357]]), tensor([[0.8368]]), tensor([[0.8362]]), tensor([[0.8276]]), tensor([[0.8338]]), tensor([[0.8256]]), tensor([[0.8304]]), tensor([[0.8230]]), tensor([[0.8259]]), tensor([[0.8178]]), tensor([[0.8185]]), tensor([[0.8189]]), tensor([[0.8204]]), tensor([[0.8263]]), tensor([[0.8268]]), tensor([[0.8247]]), tensor([[0.8181]]), tensor([[0.8238]]), tensor([[0.8157]]), tensor([[0.8236]]), tensor([[0.8178]]), tensor([[0.8179]])]",262,288,0.01
418,422,gpt-4,Random Sheep,71,34," a testament to the passage of time.
One chilly autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest","[' a', ' testament', ' to', ' the', ' passage', ' of', ' time', '.\n']","['In', ' the', ' cozy', ' town', ' of', ' Heath', 'erton', ',', ' nestled', ' between', ' green', ' hills', ' and', ' winding', ' streams', ',', ' lived', ' a', ' fine', ' flock', ' of', ' sheep', '.', ' These', ' sheep', ',']","['One', ' chilly', ' autumn', ' morning', ',', ' as', ' the', ' mist', ' hung', ' low', ' over', ' the', ' me', 'adow', ',', ' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest']",0.9615384615384616,"In the cozy town of Heatherton, nestled between green hills and winding streams, lived a fine flock of sheep. These sheep, unlike any others, possessed an extraordinary ability; they could tell the passage of time precisely, from the rising of the sun","One chilly autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest",tensor([[0.7998]]),18,"[tensor([[0.7489]]), tensor([[0.7412]]), tensor([[0.7575]]), tensor([[0.7947]]), tensor([[0.7881]]), tensor([[0.7882]]), tensor([[0.7770]]), tensor([[0.7755]]), tensor([[0.7801]]), tensor([[0.7863]]), tensor([[0.7701]]), tensor([[0.7676]]), tensor([[0.7654]]), tensor([[0.7758]]), tensor([[0.7875]]), tensor([[0.7844]]), tensor([[0.7891]]), tensor([[0.7998]]), tensor([[0.7964]]), tensor([[0.7877]]), tensor([[0.7827]]), tensor([[0.7918]]), tensor([[0.7860]]), tensor([[0.7831]]), tensor([[0.7912]]), tensor([[0.7795]]), tensor([[0.7847]]), tensor([[0.7786]]), tensor([[0.7894]]), tensor([[0.7845]]), tensor([[0.7796]]), tensor([[0.7846]]), tensor([[0.7905]]), tensor([[0.7836]]), tensor([[0.7885]]), tensor([[0.7838]]), tensor([[0.7952]]), tensor([[0.7913]]), tensor([[0.7955]]), tensor([[0.7923]]), tensor([[0.7978]]), tensor([[0.7981]]), tensor([[0.7937]])]",70,103,0.01
