,Unnamed: 0,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
330,480,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,445,34,", dematerialism, but subdematerialism. Derrida promotes the use of postcapitalist theory to deconstruct class.
However, the subject is contextualised","[',', ' dem', 'aterial', 'ism', ',', ' but', ' sub', 'dem', 'aterial', 'ism', '.']","['In', ' ""', 'Ne', 'u', 'rom', 'ancer', ',""', ' Gibson', ' examines', ' post', 'semantic', ' theory', ';', ' in', ' ""', 'M', 'ona', ' Lisa', ' Over', 'drive', ',""', ' he', ' aff']","[' D', 'err', 'ida', ' promotes', ' the', ' use', ' of', ' post', 'capital', 'ist', ' theory', ' to', ' de', 'construct', ' class', '.\n', 'However', ',', ' the', ' subject', ' is', ' contextual', 'ised']",1.0,"In ""Neuromancer,"" Gibson examines postsemantic theory; in ""Mona Lisa Overdrive,"" he affirms subdematerialism. The central theme of the works of Gibson is the distinction between figure and ground. The primary theme of H"," Derrida promotes the use of postcapitalist theory to deconstruct class.
However, the subject is contextualised",tensor([[0.8198]]),17,"[tensor([[0.7487]]), tensor([[0.7657]]), tensor([[0.7730]]), tensor([[0.7492]]), tensor([[0.7493]]), tensor([[0.7711]]), tensor([[0.7886]]), tensor([[0.7833]]), tensor([[0.7835]]), tensor([[0.7775]]), tensor([[0.7989]]), tensor([[0.7823]]), tensor([[0.7928]]), tensor([[0.8128]]), tensor([[0.8013]]), tensor([[0.8020]]), tensor([[0.8198]]), tensor([[0.8104]]), tensor([[0.8081]]), tensor([[0.8176]]), tensor([[0.8080]]), tensor([[0.8156]]), tensor([[0.8058]]), tensor([[0.8018]]), tensor([[0.8105]]), tensor([[0.8070]]), tensor([[0.8081]]), tensor([[0.8062]]), tensor([[0.8135]]), tensor([[0.8046]]), tensor([[0.8064]]), tensor([[0.8078]]), tensor([[0.8059]]), tensor([[0.8030]])]",444,477,0.3033088235294117
333,483,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,354,24,".
The primary theme of Buxton’s[3] critique of capitalist narrative is the stasis, and some would","['.\n', 'The', ' primary', ' theme', ' of', ' B', 'ux', 'ton', '’s', '[']","['1', ']', ' analysis', ' of', ' Gibson', ""'s"", ' works', ' is', ' the', ' defining', ' characteristic', ' of', ' pre', 'construct']","['3', ']', ' critique', ' of', ' capitalist', ' narrative', ' is', ' the', ' st', 'asis', ',', ' and', ' some', ' would']",0.7857142857142857,"1] analysis of Gibson's works is the defining characteristic of preconstructivist theory. Notably, Gibson challenges the boundaries of capitalist culture by questioning and deconstructing the deeply rooted assumptions of capitalism. His exploration of societal materialism within a predominately","3] critique of capitalist narrative is the stasis, and some would",tensor([[0.8046]]),20,"[tensor([[0.7335]]), tensor([[0.7778]]), tensor([[0.7876]]), tensor([[0.7876]]), tensor([[0.7777]]), tensor([[0.7745]]), tensor([[0.7745]]), tensor([[0.7760]]), tensor([[0.7755]]), tensor([[0.7736]]), tensor([[0.7742]]), tensor([[0.7657]]), tensor([[0.7598]]), tensor([[0.7607]]), tensor([[0.7562]]), tensor([[0.7707]]), tensor([[0.7727]]), tensor([[0.7681]]), tensor([[0.7710]]), tensor([[0.8046]]), tensor([[0.7989]]), tensor([[0.8003]]), tensor([[0.8011]]), tensor([[0.8013]]), tensor([[0.7970]]), tensor([[0.8000]]), tensor([[0.7947]]), tensor([[0.7915]]), tensor([[0.7922]]), tensor([[0.7939]]), tensor([[0.8033]]), tensor([[0.7996]]), tensor([[0.7934]]), tensor([[0.7955]]), tensor([[0.7916]]), tensor([[0.7922]]), tensor([[0.7919]]), tensor([[0.7949]]), tensor([[0.7940]])]",353,376,0.3033088235294117
335,486,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,451,29," subdematerialism. Derrida promotes the use of postcapitalist theory to deconstruct class.
However, the subject is contextualised into","[' sub', 'dem', 'aterial', 'ism', '.', ' D', 'err', 'ida', ' promotes']","['the', ' use', ' of', ' sub', 'dem', 'aterial', 'ism', ' to', ' challenge', ' out', 'mod', 'ed', ' perceptions', ' of', ' class', ' and', ' hier', 'arch', 'ies', '.']","[' the', ' use', ' of', ' post', 'capital', 'ist', ' theory', ' to', ' de', 'construct', ' class', '.\n', 'However', ',', ' the', ' subject', ' is', ' contextual', 'ised', ' into']",0.85,"the use of subdematerialism to challenge outmoded perceptions of class and hierarchies. According to him, the individual is intrinsically eternal, perpetuating the concept of a capitalist culture that thrives within the realms of capitalism itself."," the use of postcapitalist theory to deconstruct class.
However, the subject is contextualised into",tensor([[0.8892]]),14,"[tensor([[0.7575]]), tensor([[0.7878]]), tensor([[0.7963]]), tensor([[0.8121]]), tensor([[0.8332]]), tensor([[0.8451]]), tensor([[0.8227]]), tensor([[0.8406]]), tensor([[0.8487]]), tensor([[0.8560]]), tensor([[0.8818]]), tensor([[0.8861]]), tensor([[0.8853]]), tensor([[0.8892]]), tensor([[0.8867]]), tensor([[0.8749]]), tensor([[0.8750]]), tensor([[0.8807]]), tensor([[0.8795]]), tensor([[0.8715]]), tensor([[0.8697]]), tensor([[0.8696]]), tensor([[0.8681]]), tensor([[0.8707]]), tensor([[0.8696]]), tensor([[0.8683]]), tensor([[0.8746]]), tensor([[0.8725]]), tensor([[0.8707]]), tensor([[0.8685]]), tensor([[0.8674]]), tensor([[0.8672]]), tensor([[0.8684]]), tensor([[0.8669]]), tensor([[0.8683]]), tensor([[0.8763]])]",450,478,0.3033088235294117
337,489,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,273,24," in Melrose Place. Marx uses the term ‘capitalist narrative’ to denote not dematerialism, but predem","[' in', ' Mel', 'rose', ' Place', '.']","['This', ' body', ' of', ' television', ' work', ' is', ' unique', ' in', ' its', ' consistent', ' focus', ' on', ' a', ' predominantly', ' capitalist', ' narrative', ',', ' under', 'p']","[' Marx', ' uses', ' the', ' term', ' ‘', 'capital', 'ist', ' narrative', '’', ' to', ' denote', ' not', ' dem', 'aterial', 'ism', ',', ' but', ' pred', 'em']",1.0,"This body of television work is unique in its consistent focus on a predominantly capitalist narrative, underpinned by its setting within a high-class apartment complex in Los Angeles. This setting acts not just as a backdrop but as a character in itself, propagating"," Marx uses the term ‘capitalist narrative’ to denote not dematerialism, but predem",tensor([[0.8154]]),18,"[tensor([[0.7639]]), tensor([[0.7526]]), tensor([[0.7274]]), tensor([[0.7355]]), tensor([[0.7078]]), tensor([[0.7182]]), tensor([[0.7210]]), tensor([[0.7233]]), tensor([[0.7304]]), tensor([[0.7317]]), tensor([[0.7319]]), tensor([[0.7372]]), tensor([[0.7402]]), tensor([[0.7436]]), tensor([[0.7422]]), tensor([[0.8019]]), tensor([[0.8026]]), tensor([[0.8154]]), tensor([[0.8141]]), tensor([[0.8145]]), tensor([[0.8101]]), tensor([[0.8095]]), tensor([[0.8090]]), tensor([[0.8009]]), tensor([[0.7994]]), tensor([[0.7977]]), tensor([[0.7992]]), tensor([[0.7881]]), tensor([[0.7849]]), tensor([[0.7837]]), tensor([[0.7797]]), tensor([[0.7794]]), tensor([[0.7881]]), tensor([[0.7825]]), tensor([[0.7839]]), tensor([[0.7855]]), tensor([[0.7805]]), tensor([[0.7815]]), tensor([[0.7831]]), tensor([[0.7838]]), tensor([[0.7791]]), tensor([[0.7796]]), tensor([[0.7872]]), tensor([[0.7803]])]",272,295,0.3033088235294117
339,492,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,276,24," Place. Marx uses the term ‘capitalist narrative’ to denote not dematerialism, but predematerialism.
","[' Place', '.', ' Marx', ' uses', ' the', ' term', ' ‘', 'capital', 'ist', ' narrative']","['’', ' to', ' denote', ' the', ' role', ' of', ' the', ' artist', ' as', ' observer', '.', ' According', ' to', ' Marx']","['’', ' to', ' denote', ' not', ' dem', 'aterial', 'ism', ',', ' but', ' pred', 'em', 'aterial', 'ism', '.\n']",0.7857142857142857,"’ to denote the role of the artist as observer. According to Marx, artists situated within a capitalist society often serve as ""silent reporters"", their work reflecting and questioning prevailing social norms. By appropriating realities under the lens of capitalist machinery, they engage","’ to denote not dematerialism, but predematerialism.
",tensor([[0.8393]]),5,"[tensor([[0.7679]]), tensor([[0.8148]]), tensor([[0.7886]]), tensor([[0.8344]]), tensor([[0.8393]]), tensor([[0.8188]]), tensor([[0.8238]]), tensor([[0.8205]]), tensor([[0.7900]]), tensor([[0.7856]]), tensor([[0.7839]]), tensor([[0.7814]]), tensor([[0.7806]]), tensor([[0.7795]]), tensor([[0.7774]]), tensor([[0.7736]]), tensor([[0.7773]]), tensor([[0.7750]]), tensor([[0.7752]]), tensor([[0.7725]]), tensor([[0.7677]]), tensor([[0.7645]]), tensor([[0.7644]]), tensor([[0.7618]]), tensor([[0.7493]]), tensor([[0.7541]]), tensor([[0.7515]]), tensor([[0.7497]]), tensor([[0.7480]]), tensor([[0.7482]]), tensor([[0.7486]]), tensor([[0.7502]]), tensor([[0.7507]]), tensor([[0.7528]]), tensor([[0.7534]]), tensor([[0.7525]]), tensor([[0.7512]]), tensor([[0.7515]]), tensor([[0.7498]]), tensor([[0.7498]]), tensor([[0.7488]]), tensor([[0.7461]]), tensor([[0.7472]]), tensor([[0.7447]])]",275,298,0.3033088235294117
341,495,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,543,34," narrative. The main theme of the works of Gibson is a self-supporting totality.
Thus, the example of Marxist class which is a central theme of Gibson’s All","[' narrative', '.', ' The', ' main', ' theme', ' of', ' the', ' works', ' of', ' Gibson']","['is', ' the', ' paradigm', ' of', ' capitalist', ' culture', '.', ' His', ' focus', ' diver', 'ges', ' from', ' conventional', ' concepts', ' and', ' instead', ' del', 'ves', ' into', ' exploring', ' the', ' influence', ' and', ' manipulation']","[' is', ' a', ' self', '-support', 'ing', ' tot', 'ality', '.\n', 'Thus', ',', ' the', ' example', ' of', ' Marxist', ' class', ' which', ' is', ' a', ' central', ' theme', ' of', ' Gibson', '’s', ' All']",1.0,is the paradigm of capitalist culture. His focus diverges from conventional concepts and instead delves into exploring the influence and manipulation wielded by capitalist systems in forming a society's collective consciousness. This exploration propels the readers to question their own perception of reality," is a self-supporting totality.
Thus, the example of Marxist class which is a central theme of Gibson’s All",tensor([[0.8422]]),9,"[tensor([[0.7422]]), tensor([[0.7909]]), tensor([[0.8055]]), tensor([[0.8008]]), tensor([[0.8176]]), tensor([[0.8265]]), tensor([[0.8174]]), tensor([[0.8336]]), tensor([[0.8422]]), tensor([[0.8250]]), tensor([[0.8247]]), tensor([[0.8255]]), tensor([[0.8259]]), tensor([[0.8291]]), tensor([[0.8328]]), tensor([[0.8340]]), tensor([[0.8370]]), tensor([[0.8324]]), tensor([[0.8363]]), tensor([[0.8346]]), tensor([[0.8332]]), tensor([[0.8339]]), tensor([[0.8372]]), tensor([[0.8361]]), tensor([[0.8370]]), tensor([[0.8370]]), tensor([[0.8362]]), tensor([[0.8366]]), tensor([[0.8366]]), tensor([[0.8371]]), tensor([[0.8363]]), tensor([[0.8323]]), tensor([[0.8376]]), tensor([[0.8356]]), tensor([[0.8361]]), tensor([[0.8332]]), tensor([[0.8334]]), tensor([[0.8318]]), tensor([[0.8300]]), tensor([[0.8301]]), tensor([[0.8321]]), tensor([[0.8316]]), tensor([[0.8304]]), tensor([[0.8333]])]",542,575,0.3033088235294117
343,498,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,602,39,"ist camp may be revealed.
It could be said that Sontag’s model of postcapitalist theory states that the collective is capable of truth. Several theories concerning the role of the participant as","['ist', ' camp', ' may', ' be', ' revealed', '.\n', 'It']","['could', ' be', ' asserted', ' that', ' the', ' prevalent', ' concept', ' drawn', ' from', ' Gibson', ""'s"", "" '"", 'Ne', 'u', 'rom', 'ancer', ""'"", ' is', ' not', ',', ' in', ' fact', ',', ' narrative', ',', ' but', ' rather', ' post', '-n', 'arr', 'ative', '.']","[' could', ' be', ' said', ' that', ' S', 'ont', 'ag', '’s', ' model', ' of', ' post', 'capital', 'ist', ' theory', ' states', ' that', ' the', ' collective', ' is', ' capable', ' of', ' truth', '.', ' Several', ' theories', ' concerning', ' the', ' role', ' of', ' the', ' participant', ' as']",0.9375,"could be asserted that the prevalent concept drawn from Gibson's 'Neuromancer' is not, in fact, narrative, but rather post-narrative. The capitalist revolution, as rendered in Gibson's works, surfaces as a commentary on our conv", could be said that Sontag’s model of postcapitalist theory states that the collective is capable of truth. Several theories concerning the role of the participant as,tensor([[0.8135]]),26,"[tensor([[0.7334]]), tensor([[0.7431]]), tensor([[0.7491]]), tensor([[0.7680]]), tensor([[0.7806]]), tensor([[0.7900]]), tensor([[0.7824]]), tensor([[0.7941]]), tensor([[0.7780]]), tensor([[0.7837]]), tensor([[0.7537]]), tensor([[0.7574]]), tensor([[0.7585]]), tensor([[0.7443]]), tensor([[0.7554]]), tensor([[0.7451]]), tensor([[0.7500]]), tensor([[0.7589]]), tensor([[0.7626]]), tensor([[0.7743]]), tensor([[0.7859]]), tensor([[0.8118]]), tensor([[0.8098]]), tensor([[0.8095]]), tensor([[0.8127]]), tensor([[0.8135]]), tensor([[0.8095]]), tensor([[0.8024]]), tensor([[0.8035]]), tensor([[0.8005]]), tensor([[0.8018]]), tensor([[0.8015]]), tensor([[0.8002]]), tensor([[0.8009]]), tensor([[0.8039]])]",601,639,0.3033088235294117
345,501,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,56,40," some would say the genre, of class. Lacan uses the term ‘capitalist narrative’ to denote not deconstruction, but subdeconstruction.
However, if Sontagist camp holds,","[' some', ' would', ' say', ' the', ' genre', ',', ' of', ' class', '.', ' Lac', 'an', ' uses', ' the', ' term']","[""'s"", 'ymbol', 'ic', ' order', ""'"", ' to', ' denote', ' the', ' role', ' of', ' the', ' poet', ' as', ' reader', '.', ' However', ',', ' the', ' primary', ' theme', ' of', ' Gibson', '’s', ' work', ' is', ' the']","[' ‘', 'capital', 'ist', ' narrative', '’', ' to', ' denote', ' not', ' de', 'construction', ',', ' but', ' sub', 'de', 'construction', '.\n', 'However', ',', ' if', ' S', 'ont', 'ag', 'ist', ' camp', ' holds', ',']",0.9230769230769232,"'symbolic order' to denote the role of the poet as reader. However, the primary theme of Gibson’s work is the difference between entity and reality. Therefore, the subject is contextualised into a capitalist paradigm of discourse that encompasses art, human"," ‘capitalist narrative’ to denote not deconstruction, but subdeconstruction.
However, if Sontagist camp holds,",tensor([[0.8321]]),34,"[tensor([[0.7814]]), tensor([[0.8137]]), tensor([[0.8108]]), tensor([[0.8057]]), tensor([[0.8102]]), tensor([[0.8119]]), tensor([[0.8052]]), tensor([[0.8106]]), tensor([[0.8098]]), tensor([[0.8016]]), tensor([[0.8030]]), tensor([[0.8107]]), tensor([[0.8215]]), tensor([[0.8167]]), tensor([[0.8229]]), tensor([[0.8272]]), tensor([[0.8191]]), tensor([[0.8120]]), tensor([[0.8081]]), tensor([[0.7936]]), tensor([[0.7918]]), tensor([[0.7988]]), tensor([[0.7951]]), tensor([[0.8045]]), tensor([[0.8031]]), tensor([[0.8150]]), tensor([[0.8107]]), tensor([[0.8024]]), tensor([[0.8072]]), tensor([[0.8003]]), tensor([[0.8057]]), tensor([[0.8044]]), tensor([[0.8011]]), tensor([[0.8321]]), tensor([[0.8264]]), tensor([[0.8217]]), tensor([[0.8257]]), tensor([[0.8253]]), tensor([[0.8243]]), tensor([[0.8318]]), tensor([[0.8217]])]",55,94,0.3033088235294117
348,504,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,247,28," role of the writer as poet. However, the masculine/feminine distinction intrinsic to Spelling’s Models, Inc. emerges again in Mel","[' role', ' of', ' the', ' writer', ' as', ' poet', '.', ' However']","[',', ' Gibson', ""'s"", ' novels', ',', ' beginning', ' with', ' the', ' seminal', "" '"", 'Ne', 'u', 'rom', 'ancer', ""'"", ' and', ' extending', ' through', ' his', ' later']","[',', ' the', ' masculine', '/f', 'emin', 'ine', ' distinction', ' intrinsic', ' to', ' Sp', 'elling', '’s', ' Models', ',', ' Inc', '.', ' emerges', ' again', ' in', ' Mel']",0.95,", Gibson's novels, beginning with the seminal 'Neuromancer' and extending through his later collaborations, impose a unique capitalist-centric view, blending techno-consciousness with societal critique, and recasting the role of the 'writer' as a '",", the masculine/feminine distinction intrinsic to Spelling’s Models, Inc. emerges again in Mel",tensor([[0.8109]]),2,"[tensor([[0.7569]]), tensor([[0.8109]]), tensor([[0.7675]]), tensor([[0.7776]]), tensor([[0.7789]]), tensor([[0.7854]]), tensor([[0.7889]]), tensor([[0.7987]]), tensor([[0.7978]]), tensor([[0.7979]]), tensor([[0.8071]]), tensor([[0.8067]]), tensor([[0.8054]]), tensor([[0.8039]]), tensor([[0.7959]]), tensor([[0.8053]]), tensor([[0.7953]]), tensor([[0.7916]]), tensor([[0.7850]]), tensor([[0.7874]]), tensor([[0.7864]]), tensor([[0.7791]]), tensor([[0.7794]]), tensor([[0.7761]]), tensor([[0.7805]]), tensor([[0.7761]]), tensor([[0.7785]]), tensor([[0.7819]]), tensor([[0.7795]]), tensor([[0.7794]]), tensor([[0.7819]]), tensor([[0.7874]]), tensor([[0.7843]]), tensor([[0.7841]]), tensor([[0.7889]])]",246,273,0.3033088235294117
350,507,gpt-4,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,371,31," the stasis, and some would say the meaninglessness, of predialectic sexual identity. Therefore, Scuglia[4] holds that the works","[' the', ' st', 'asis', ',', ' and', ' some']","['would', ' argue', ',', ' the', ' stagn', 'ation', ',', ' of', ' post', 'capital', 'ist', ' society', ' depicted', ' in', ' Gibson', '’s', ' works', ' is', ' a', ' testament', ' to', ' the', ' overarching', ' financial', ' power']","[' would', ' say', ' the', ' meaning', 'lessness', ',', ' of', ' pred', 'ialect', 'ic', ' sexual', ' identity', '.', ' Therefore', ',', ' Sc', 'ug', 'lia', '[', '4', ']', ' holds', ' that', ' the', ' works']",0.92,"would argue, the stagnation, of postcapitalist society depicted in Gibson’s works is a testament to the overarching financial power structures of the era. With an inherent critique of techno-capitalism, Gibson's narrative manifests in a socio-political landscape dominated"," would say the meaninglessness, of predialectic sexual identity. Therefore, Scuglia[4] holds that the works",tensor([[0.8047]]),10,"[tensor([[0.7734]]), tensor([[0.7776]]), tensor([[0.7941]]), tensor([[0.7923]]), tensor([[0.7960]]), tensor([[0.7988]]), tensor([[0.8037]]), tensor([[0.8042]]), tensor([[0.8044]]), tensor([[0.8047]]), tensor([[0.7895]]), tensor([[0.7885]]), tensor([[0.7814]]), tensor([[0.7883]]), tensor([[0.7864]]), tensor([[0.7818]]), tensor([[0.7900]]), tensor([[0.7814]]), tensor([[0.7686]]), tensor([[0.7749]]), tensor([[0.7717]]), tensor([[0.7763]]), tensor([[0.7786]]), tensor([[0.7787]]), tensor([[0.7772]]), tensor([[0.7764]]), tensor([[0.7758]]), tensor([[0.7740]]), tensor([[0.7751]]), tensor([[0.7775]]), tensor([[0.7702]]), tensor([[0.7735]]), tensor([[0.7688]]), tensor([[0.7676]]), tensor([[0.7719]]), tensor([[0.7695]]), tensor([[0.7662]]), tensor([[0.7662]])]",370,400,0.3033088235294117
