,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
374,gpt-4,Lorem Ipsum Standard Passage,5,24," amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam,","[' amet', ',', ' consectetur', ' adipiscing', ' elit', ',', ' sed', ' do', ' eiusmod', ' tempor', ' incididunt', ' ut']","['lab', 'ore', ' et', ' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam']","[' labore', ' et', ' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',']",0.25,"labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla"," labore et dolore magna aliqua. Ut enim ad minim veniam,",tensor([[1.0000]]),11,"[tensor([[0.8021]]), tensor([[0.8030]]), tensor([[0.8273]]), tensor([[0.8553]]), tensor([[0.8969]]), tensor([[0.9698]]), tensor([[0.9503]]), tensor([[0.9744]]), tensor([[0.9675]]), tensor([[0.9893]]), tensor([[1.0000]]), tensor([[0.9969]]), tensor([[0.9923]]), tensor([[0.9830]]), tensor([[0.9817]]), tensor([[0.9796]]), tensor([[0.9790]]), tensor([[0.9790]]), tensor([[0.9791]]), tensor([[0.9781]]), tensor([[0.9771]]), tensor([[0.9766]]), tensor([[0.9753]]), tensor([[0.9729]]), tensor([[0.9721]]), tensor([[0.9722]]), tensor([[0.9711]]), tensor([[0.9715]]), tensor([[0.9690]]), tensor([[0.9699]]), tensor([[0.9671]]), tensor([[0.9693]]), tensor([[0.9698]]), tensor([[0.9684]]), tensor([[0.9666]]), tensor([[0.9625]]), tensor([[0.9673]]), tensor([[0.9679]])]",4,27
377,gpt-4,Lorem Ipsum Standard Passage,28,32,", quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse c","[',', ' quis', ' nostr', 'ud', ' exercitation']","['ull', 'am', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse']","[' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c']",0.1111111111111111,"ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt", ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse c,tensor([[0.9978]]),20,"[tensor([[0.8016]]), tensor([[0.8534]]), tensor([[0.8878]]), tensor([[0.8900]]), tensor([[0.9016]]), tensor([[0.9146]]), tensor([[0.9249]]), tensor([[0.9318]]), tensor([[0.9428]]), tensor([[0.9594]]), tensor([[0.9650]]), tensor([[0.9659]]), tensor([[0.9726]]), tensor([[0.9767]]), tensor([[0.9797]]), tensor([[0.9908]]), tensor([[0.9918]]), tensor([[0.9937]]), tensor([[0.9970]]), tensor([[0.9978]]), tensor([[0.9908]]), tensor([[0.9897]]), tensor([[0.9832]]), tensor([[0.9886]]), tensor([[0.9859]]), tensor([[0.9864]]), tensor([[0.9804]]), tensor([[0.9795]]), tensor([[0.9777]]), tensor([[0.9719]]), tensor([[0.9724]]), tensor([[0.9702]]), tensor([[0.9699]])]",27,58
380,gpt-4,Lorem Ipsum Standard Passage,32,31, exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu,"[' exercitation', ' ullam', 'co', ' labor', 'is']","['n', 'isi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore']","[' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu']",0.1153846153846153,"nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui offic", nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu,tensor([[1.0000]]),21,"[tensor([[0.8134]]), tensor([[0.8109]]), tensor([[0.8291]]), tensor([[0.8703]]), tensor([[0.8851]]), tensor([[0.8985]]), tensor([[0.9139]]), tensor([[0.9372]]), tensor([[0.9411]]), tensor([[0.9465]]), tensor([[0.9548]]), tensor([[0.9609]]), tensor([[0.9638]]), tensor([[0.9715]]), tensor([[0.9729]]), tensor([[0.9769]]), tensor([[0.9788]]), tensor([[0.9797]]), tensor([[0.9848]]), tensor([[0.9880]]), tensor([[1.0000]]), tensor([[0.9887]]), tensor([[0.9842]]), tensor([[0.9792]]), tensor([[0.9736]]), tensor([[0.9731]]), tensor([[0.9702]]), tensor([[0.9628]]), tensor([[0.9630]]), tensor([[0.9611]]), tensor([[0.9609]]), tensor([[0.9621]]), tensor([[0.9595]]), tensor([[0.9576]]), tensor([[0.9587]])]",31,61
383,gpt-4,Lorem Ipsum Standard Passage,5,26," amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostr","[' amet', ',', ' consectetur', ' adipiscing', ' elit', ',', ' sed', ' do', ' eiusmod', ' tempor', ' incididunt']","['ut', ' labore', ' et', ' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr']","[' ut', ' labore', ' et', ' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr']",0.0666666666666666,"ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla"," ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostr",tensor([[0.9985]]),14,"[tensor([[0.8061]]), tensor([[0.7775]]), tensor([[0.8288]]), tensor([[0.8560]]), tensor([[0.8842]]), tensor([[0.9160]]), tensor([[0.9716]]), tensor([[0.9587]]), tensor([[0.9753]]), tensor([[0.9679]]), tensor([[0.9875]]), tensor([[0.9943]]), tensor([[0.9965]]), tensor([[0.9985]]), tensor([[0.9862]]), tensor([[0.9839]]), tensor([[0.9831]]), tensor([[0.9827]]), tensor([[0.9816]]), tensor([[0.9824]]), tensor([[0.9815]]), tensor([[0.9797]]), tensor([[0.9794]]), tensor([[0.9755]]), tensor([[0.9767]]), tensor([[0.9766]]), tensor([[0.9760]]), tensor([[0.9753]]), tensor([[0.9740]]), tensor([[0.9710]]), tensor([[0.9697]]), tensor([[0.9684]]), tensor([[0.9690]]), tensor([[0.9690]]), tensor([[0.9684]]), tensor([[0.9685]]), tensor([[0.9647]]), tensor([[0.9689]]), tensor([[0.9698]])]",4,29
386,gpt-4,Lorem Ipsum Standard Passage,35,33, laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur,"[' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat']","['.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur']","['.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur']",0.0,". Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est labor",. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur,tensor([[0.9973]]),17,"[tensor([[0.8054]]), tensor([[0.8724]]), tensor([[0.8630]]), tensor([[0.8906]]), tensor([[0.9174]]), tensor([[0.9348]]), tensor([[0.9377]]), tensor([[0.9468]]), tensor([[0.9505]]), tensor([[0.9594]]), tensor([[0.9627]]), tensor([[0.9635]]), tensor([[0.9793]]), tensor([[0.9833]]), tensor([[0.9778]]), tensor([[0.9920]]), tensor([[0.9973]]), tensor([[0.9960]]), tensor([[0.9895]]), tensor([[0.9884]]), tensor([[0.9831]]), tensor([[0.9743]]), tensor([[0.9757]]), tensor([[0.9738]]), tensor([[0.9723]]), tensor([[0.9742]]), tensor([[0.9726]]), tensor([[0.9696]]), tensor([[0.9672]]), tensor([[0.9662]]), tensor([[0.9649]]), tensor([[0.9645]]), tensor([[0.9646]]), tensor([[0.9620]]), tensor([[0.9555]])]",34,66
389,gpt-4,Lorem Ipsum Standard Passage,21,29," aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure","[' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',']","['quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure']","[' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure']",0.0476190476190476,quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non pro, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure,tensor([[1.0000]]),16,"[tensor([[0.8077]]), tensor([[0.8155]]), tensor([[0.8493]]), tensor([[0.9170]]), tensor([[0.9381]]), tensor([[0.9538]]), tensor([[0.9642]]), tensor([[0.9677]]), tensor([[0.9781]]), tensor([[0.9811]]), tensor([[0.9840]]), tensor([[0.9865]]), tensor([[0.9854]]), tensor([[0.9964]]), tensor([[0.9981]]), tensor([[1.0000]]), tensor([[0.9972]]), tensor([[0.9965]]), tensor([[0.9854]]), tensor([[0.9843]]), tensor([[0.9810]]), tensor([[0.9815]]), tensor([[0.9835]]), tensor([[0.9800]]), tensor([[0.9782]]), tensor([[0.9742]]), tensor([[0.9804]]), tensor([[0.9797]]), tensor([[0.9752]]), tensor([[0.9782]]), tensor([[0.9782]]), tensor([[0.9768]]), tensor([[0.9723]]), tensor([[0.9733]]), tensor([[0.9723]])]",20,48
392,gpt-4,Lorem Ipsum Standard Passage,6,38,", consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo","[',', ' consectetur', ' adipiscing', ' elit', ',', ' sed', ' do', ' eiusmod', ' tempor', ' incididunt', ' ut', ' labore', ' et']","['d', 'ol', 'ore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex']","[' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo']",0.2,"dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pari"," dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo",tensor([[1.]]),20,"[tensor([[0.8066]]), tensor([[0.8374]]), tensor([[0.8881]]), tensor([[0.9461]]), tensor([[0.9280]]), tensor([[0.9574]]), tensor([[0.9506]]), tensor([[0.9679]]), tensor([[0.9777]]), tensor([[0.9787]]), tensor([[0.9776]]), tensor([[0.9889]]), tensor([[0.9913]]), tensor([[0.9952]]), tensor([[0.9960]]), tensor([[0.9966]]), tensor([[0.9978]]), tensor([[0.9982]]), tensor([[0.9989]]), tensor([[1.]]), tensor([[0.9958]]), tensor([[0.9973]]), tensor([[0.9969]]), tensor([[0.9967]]), tensor([[0.9958]]), tensor([[0.9957]]), tensor([[0.9919]]), tensor([[0.9918]]), tensor([[0.9900]]), tensor([[0.9911]]), tensor([[0.9914]]), tensor([[0.9896]]), tensor([[0.9868]]), tensor([[0.9830]]), tensor([[0.9880]]), tensor([[0.9885]]), tensor([[0.9888]])]",5,42
395,gpt-4,Lorem Ipsum Standard Passage,42,39," ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident,","[' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh']","['enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid', 'atat', ' non', ' pro', 'ident', ',']","['enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore', ' eu', ' fug', 'iat', ' nulla', ' pari', 'atur', '.', ' Except', 'eur', ' sint', ' occ', 'aec', 'at', ' cupid', 'atat', ' non', ' pro', 'ident', ',']",0.0,"enderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.","enderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident,",tensor([[1.0000]]),18,"[tensor([[0.8089]]), tensor([[0.8224]]), tensor([[0.8429]]), tensor([[0.8871]]), tensor([[0.9043]]), tensor([[0.9049]]), tensor([[0.9324]]), tensor([[0.9373]]), tensor([[0.9269]]), tensor([[0.9449]]), tensor([[0.9581]]), tensor([[0.9688]]), tensor([[0.9758]]), tensor([[0.9781]]), tensor([[0.9833]]), tensor([[0.9923]]), tensor([[0.9945]]), tensor([[1.0000]]), tensor([[0.9952]]), tensor([[0.9946]]), tensor([[0.9930]]), tensor([[0.9932]]), tensor([[0.9918]]), tensor([[0.9915]]), tensor([[0.9892]]), tensor([[0.9900]]), tensor([[0.9872]]), tensor([[0.9868]]), tensor([[0.9844]])]",41,79
398,gpt-4,Lorem Ipsum Standard Passage,31,21,ud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in,"['ud', ' exercitation', ' ullam', 'co', ' labor', 'is']","['n', 'isi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor']","[' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in']",0.2,"nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui offic", nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in,tensor([[1.0000]]),13,"[tensor([[0.8038]]), tensor([[0.8153]]), tensor([[0.8312]]), tensor([[0.8840]]), tensor([[0.9055]]), tensor([[0.9205]]), tensor([[0.9423]]), tensor([[0.9671]]), tensor([[0.9811]]), tensor([[0.9864]]), tensor([[0.9910]]), tensor([[0.9975]]), tensor([[1.0000]]), tensor([[0.9802]]), tensor([[0.9812]]), tensor([[0.9739]]), tensor([[0.9759]]), tensor([[0.9783]]), tensor([[0.9730]]), tensor([[0.9714]]), tensor([[0.9638]]), tensor([[0.9723]]), tensor([[0.9696]]), tensor([[0.9667]]), tensor([[0.9635]]), tensor([[0.9620]]), tensor([[0.9582]]), tensor([[0.9543]]), tensor([[0.9536]]), tensor([[0.9502]]), tensor([[0.9527]]), tensor([[0.9534]]), tensor([[0.9521]]), tensor([[0.9502]]), tensor([[0.9512]])]",30,50
401,gpt-4,Lorem Ipsum Standard Passage,10,26,", sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco labor","[',', ' sed', ' do', ' eiusmod', ' tempor', ' incididunt', ' ut', ' labore']","['et', ' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor']","[' et', ' dolore', ' magna', ' aliqua', '.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor']",0.0555555555555555,"et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur"," et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco labor",tensor([[0.9937]]),15,"[tensor([[0.8017]]), tensor([[0.7792]]), tensor([[0.8311]]), tensor([[0.8770]]), tensor([[0.9307]]), tensor([[0.9219]]), tensor([[0.9398]]), tensor([[0.9316]]), tensor([[0.9525]]), tensor([[0.9643]]), tensor([[0.9634]]), tensor([[0.9623]]), tensor([[0.9787]]), tensor([[0.9820]]), tensor([[0.9937]]), tensor([[0.9918]]), tensor([[0.9920]]), tensor([[0.9910]]), tensor([[0.9904]]), tensor([[0.9888]]), tensor([[0.9875]]), tensor([[0.9851]]), tensor([[0.9849]]), tensor([[0.9836]]), tensor([[0.9830]]), tensor([[0.9820]]), tensor([[0.9823]]), tensor([[0.9782]]), tensor([[0.9786]]), tensor([[0.9765]]), tensor([[0.9779]]), tensor([[0.9783]]), tensor([[0.9763]]), tensor([[0.9726]]), tensor([[0.9699]]), tensor([[0.9733]]), tensor([[0.9734]]), tensor([[0.9729]])]",9,34
404,gpt-4,Lorem Ipsum Standard Passage,28,34,", quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore","[',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo']","['con', 'sequ', 'at', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c']","[' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh', 'enderit', ' in', ' volupt', 'ate', ' velit', ' esse', ' c', 'illum', ' dolore']",0.2777777777777778,"consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim", consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore,tensor([[1.]]),14,"[tensor([[0.8016]]), tensor([[0.9129]]), tensor([[0.9177]]), tensor([[0.9288]]), tensor([[0.9502]]), tensor([[0.9639]]), tensor([[0.9676]]), tensor([[0.9722]]), tensor([[0.9736]]), tensor([[0.9791]]), tensor([[0.9820]]), tensor([[0.9853]]), tensor([[0.9965]]), tensor([[1.]]), tensor([[0.9877]]), tensor([[0.9925]]), tensor([[0.9890]]), tensor([[0.9867]]), tensor([[0.9753]]), tensor([[0.9748]]), tensor([[0.9725]]), tensor([[0.9667]]), tensor([[0.9680]]), tensor([[0.9684]]), tensor([[0.9671]]), tensor([[0.9691]]), tensor([[0.9658]]), tensor([[0.9642]]), tensor([[0.9623]]), tensor([[0.9605]]), tensor([[0.9602]]), tensor([[0.9598]])]",27,60
407,gpt-4,Lorem Ipsum Standard Passage,22,30,". Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in","['.', ' Ut', ' enim', ' ad', ' minim', ' veniam', ',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co']","['l', 'abor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor']","[' labor', 'is', ' nisi', ' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in']",0.1764705882352941,"laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa", laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in,tensor([[1.0000]]),14,"[tensor([[0.8028]]), tensor([[0.8464]]), tensor([[0.8669]]), tensor([[0.8824]]), tensor([[0.9124]]), tensor([[0.9301]]), tensor([[0.9397]]), tensor([[0.9568]]), tensor([[0.9711]]), tensor([[0.9834]]), tensor([[0.9872]]), tensor([[0.9921]]), tensor([[0.9976]]), tensor([[1.0000]]), tensor([[0.9824]]), tensor([[0.9835]]), tensor([[0.9761]]), tensor([[0.9777]]), tensor([[0.9794]]), tensor([[0.9737]]), tensor([[0.9731]]), tensor([[0.9652]]), tensor([[0.9733]]), tensor([[0.9704]]), tensor([[0.9706]]), tensor([[0.9652]]), tensor([[0.9638]]), tensor([[0.9607]]), tensor([[0.9576]]), tensor([[0.9574]]), tensor([[0.9555]]), tensor([[0.9562]]), tensor([[0.9570]]), tensor([[0.9557]])]",21,50
410,gpt-4,Lorem Ipsum Standard Passage,28,25,", quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in repreh","[',', ' quis', ' nostr', 'ud', ' exercitation', ' ullam', 'co', ' labor', 'is', ' nisi']","['ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh']","[' ut', ' aliqu', 'ip', ' ex', ' ea', ' commodo', ' consequat', '.', ' Duis', ' aute', ' ir', 'ure', ' dolor', ' in', ' repreh']",0.0666666666666666,"ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deser", ut aliquip ex ea commodo consequat. Duis aute irure dolor in repreh,tensor([[0.9864]]),14,"[tensor([[0.7983]]), tensor([[0.7918]]), tensor([[0.8481]]), tensor([[0.8775]]), tensor([[0.8926]]), tensor([[0.9101]]), tensor([[0.9425]]), tensor([[0.9622]]), tensor([[0.9678]]), tensor([[0.9755]]), tensor([[0.9805]]), tensor([[0.9834]]), tensor([[0.9859]]), tensor([[0.9864]]), tensor([[0.9804]]), tensor([[0.9788]]), tensor([[0.9807]]), tensor([[0.9748]]), tensor([[0.9740]]), tensor([[0.9665]]), tensor([[0.9709]]), tensor([[0.9671]]), tensor([[0.9666]]), tensor([[0.9620]]), tensor([[0.9609]]), tensor([[0.9573]]), tensor([[0.9536]]), tensor([[0.9522]]), tensor([[0.9505]]), tensor([[0.9517]]), tensor([[0.9523]]), tensor([[0.9519]]), tensor([[0.9501]]), tensor([[0.9491]]), tensor([[0.9476]])]",27,51
