,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
327,gpt-3.5-turbo,Famous Quotes,110,31,"If your actions create a legacy that inspires others to dream more, learn more, do more and become more, then, you are an excellent leader. ","['If', ' your', ' actions', ' create', ' a', ' legacy']","['that', ' inspires', ' others', ' to', ' dream', ' more', ',', ' learn', ' more', ',', ' do', ' more', ',', ' and', ' become', ' more', ',', ' then', ' you', ' have', ' lived', ' a', ' truly', ' meaningful', ' life']","[' that', ' inspires', ' others', ' to', ' dream', ' more', ',', ' learn', ' more', ',', ' do', ' more', ' and', ' become', ' more', ',', ' then', ',', ' you', ' are', ' an', ' excellent', ' leader', '.', ' ']",0.36,"that inspires others to dream more, learn more, do more, and become more, then you have lived a truly meaningful life."," that inspires others to dream more, learn more, do more and become more, then, you are an excellent leader. ",tensor([[0.9514]]),16,"[tensor([[0.7819]]), tensor([[0.7965]]), tensor([[0.8622]]), tensor([[0.9026]]), tensor([[0.9060]]), tensor([[0.9072]]), tensor([[0.9175]]), tensor([[0.9172]]), tensor([[0.9248]]), tensor([[0.9307]]), tensor([[0.9418]]), tensor([[0.9432]]), tensor([[0.9456]]), tensor([[0.9494]]), tensor([[0.9485]]), tensor([[0.9514]]), tensor([[0.9508]]), tensor([[0.9407]]), tensor([[0.9470]]), tensor([[0.9493]]), tensor([[0.9325]]), tensor([[0.9350]])]",0,30
330,gpt-3.5-turbo,Famous Quotes,111,28,"Above all, watch with glittering eyes the whole world around you, because the greatest secrets are always hidden in the most unlikely places. ","['Above', ' all', ',', ' watch', ' with', ' glitter', 'ing', ' eyes', ' the', ' whole', ' world', ' around', ' you', ',']","['because', ' the', ' greatest', ' secrets', ' are', ' always', ' hidden', ' in', ' the', ' most', ' unlikely', ' places', '.']","[' because', ' the', ' greatest', ' secrets', ' are', ' always', ' hidden', ' in', ' the', ' most', ' unlikely', ' places', '.']",0.0769230769230769,because the greatest secrets are always hidden in the most unlikely places., because the greatest secrets are always hidden in the most unlikely places. ,tensor([[1.]]),13,"[tensor([[0.8109]]), tensor([[0.8334]]), tensor([[0.8444]]), tensor([[0.8667]]), tensor([[0.9193]]), tensor([[0.9311]]), tensor([[0.9413]]), tensor([[0.9573]]), tensor([[0.9543]]), tensor([[0.9555]]), tensor([[0.9585]]), tensor([[0.9732]]), tensor([[1.]])]",0,26
333,gpt-3.5-turbo,Famous Quotes,112,9,Curiosity is more important than knowledge. ,"['Cur', 'iosity']","['k', 'illed', ' the', ' cat', '.']","[' is', ' more', ' important', ' than', ' knowledge']",1.0,killed the cat., is more important than knowledge. ,tensor([[0.7809]]),1,"[tensor([[0.7809]]), tensor([[0.7597]]), tensor([[0.7756]]), tensor([[0.7419]])]",0,6
336,gpt-3.5-turbo,Famous Quotes,113,35,"I think, at a child's birth, if a mother could ask a fairy godmother to endow it with the most useful gift, that gift would be curiosity. ","['I', ' think', ',', ' at', ' a', ' child', ""'s"", ' birth', ',', ' if', ' a', ' mother', ' could', ' ask', ' a']","['f', 'airy', ' god', 'mother', ' to', ' end', 'ow', ' it', ' with', ' the', ' most', ' useful', ' gift', ',', ' that', ' gift', ' would', ' be', ' curiosity', '.""']","[' fairy', ' god', 'mother', ' to', ' end', 'ow', ' it', ' with', ' the', ' most', ' useful', ' gift', ',', ' that', ' gift', ' would', ' be', ' curiosity', '.', ' ']",0.2,"fairy godmother to endow it with the most useful gift, that gift would be curiosity."" - Eleanor Roosevelt"," fairy godmother to endow it with the most useful gift, that gift would be curiosity. ",tensor([[0.9906]]),17,"[tensor([[0.7727]]), tensor([[0.8075]]), tensor([[0.8680]]), tensor([[0.8831]]), tensor([[0.8964]]), tensor([[0.9013]]), tensor([[0.9054]]), tensor([[0.9044]]), tensor([[0.9120]]), tensor([[0.9349]]), tensor([[0.9545]]), tensor([[0.9522]]), tensor([[0.9532]]), tensor([[0.9619]]), tensor([[0.9635]]), tensor([[0.9880]]), tensor([[0.9906]]), tensor([[0.9716]]), tensor([[0.9464]])]",0,34
339,gpt-3.5-turbo,Famous Quotes,114,12,"Somewhere, something incredible is waiting to be known. ","['Som', 'ewhere', ',', ' something', ' incredible', ' is']","['waiting', ' to', ' be', ' known', '.']","[' waiting', ' to', ' be', ' known', '.']",0.2,waiting to be known., waiting to be known. ,tensor([[1.]]),5,"[tensor([[0.7827]]), tensor([[0.9006]]), tensor([[0.9009]]), tensor([[0.9078]]), tensor([[1.]])]",0,10
342,gpt-3.5-turbo,Famous Quotes,115,25,"The world needs dreamers and the world needs doers. But above all, the world needs dreamers who do. ","['The', ' world']","['is', ' a', ' book', ',', ' and', ' those', ' who', ' do', ' not', ' travel', ' read', ' only', ' one', ' page', '.']","[' needs', ' dream', 'ers', ' and', ' the', ' world', ' needs', ' do', 'ers', '.', ' But', ' above', ' all', ',', ' the']",0.9333333333333332,"is a book, and those who do not travel read only one page."," needs dreamers and the world needs doers. But above all, the world needs dreamers who do. ",tensor([[0.8197]]),8,"[tensor([[0.7691]]), tensor([[0.7910]]), tensor([[0.7998]]), tensor([[0.7876]]), tensor([[0.7801]]), tensor([[0.7929]]), tensor([[0.8123]]), tensor([[0.8197]]), tensor([[0.7929]]), tensor([[0.8149]]), tensor([[0.8052]]), tensor([[0.8135]]), tensor([[0.8106]]), tensor([[0.7987]])]",0,16
345,gpt-3.5-turbo,Famous Quotes,116,19,Our chief want is someone who will inspire us to be what we know we could be. ,"['Our', ' chief', ' want', ' is', ' someone', ' who']","['will', ' inspire', ' us', ' to', ' be', ' what', ' we', ' know', ' we', ' could', ' be', '.']","[' will', ' inspire', ' us', ' to', ' be', ' what', ' we', ' know', ' we', ' could', ' be', '.']",0.0833333333333333,will inspire us to be what we know we could be., will inspire us to be what we know we could be. ,tensor([[1.]]),12,"[tensor([[0.7536]]), tensor([[0.7766]]), tensor([[0.8959]]), tensor([[0.9309]]), tensor([[0.9369]]), tensor([[0.9496]]), tensor([[0.9415]]), tensor([[0.9554]]), tensor([[0.9638]]), tensor([[0.9745]]), tensor([[0.9857]]), tensor([[1.]])]",0,17
348,gpt-3.5-turbo,Famous Quotes,117,10,Encouragement is oxygen to the soul. ,"['Enc', 'our', 'agement']","['enc', 'our', 'agement', ' is', ' like', ' oxygen', ' to']","[' is', ' oxygen', ' to', ' the', ' soul', '.', ' ']",1.0,encouragement is like oxygen to the soul, is oxygen to the soul. ,tensor([[0.9183]]),8,"[tensor([[0.7811]]), tensor([[0.7913]]), tensor([[0.8088]]), tensor([[0.7969]]), tensor([[0.8798]]), tensor([[0.8840]]), tensor([[0.8848]]), tensor([[0.9183]])]",0,9
351,gpt-3.5-turbo,Famous Quotes,118,10,"Correction does much, but encouragement does more. ","['Correction', ' does', ' much', ',', ' but']","['enc', 'our', 'agement', ' does', ' more']","[' encouragement', ' does', ' more', '.', ' ']",1.0,encouragement does more., encouragement does more. ,tensor([[1.]]),4,"[tensor([[0.7673]]), tensor([[0.9329]]), tensor([[0.9567]]), tensor([[1.]])]",0,9
354,gpt-3.5-turbo,Famous Quotes,119,36,"Most of us, swimming against the tides of trouble the world knows nothing about, need only a bit of praise or encouragementâ€”and we will make the goal. ","['Most', ' of', ' us', ',', ' swimming', ' against', ' the', ' t', 'ides', ' of', ' trouble', ' the', ' world', ' knows', ' nothing', ' about']","['are', ' more', ' influenced', ' by', ' what', ' goes', ' on', ' in', ' our', ' own', ' minds', '.']","[',', ' need', ' only', ' a', ' bit', ' of', ' praise', ' or', ' encouragement', 'â', '€', '”']",1.0,are more influenced by what goes on in our own minds.,", need only a bit of praise or encouragementâ€”and we will make the goal. ",tensor([[0.7971]]),11,"[tensor([[0.7623]]), tensor([[0.7541]]), tensor([[0.7662]]), tensor([[0.7809]]), tensor([[0.7806]]), tensor([[0.7693]]), tensor([[0.7746]]), tensor([[0.7810]]), tensor([[0.7775]]), tensor([[0.7799]]), tensor([[0.7971]]), tensor([[0.7904]])]",0,27
357,gpt-3.5-turbo,Famous Quotes,120,30,I've been absolutely terrified every moment of my life and I've never let it keep me from doing a single thing that I wanted to do. ,"['I', ""'ve"", ' been', ' absolutely']","['terr', 'ified', ' every', ' moment', ' of', ' my', ' life', ' and', ' I', ""'ve"", ' never', ' let', ' it', ' keep', ' me', ' from', ' doing', ' a', ' single', ' thing', ' that', ' I', ' wanted', ' to', ' do', '.']","[' terrified', ' every', ' moment', ' of', ' my', ' life', ' and', ' I', ""'ve"", ' never', ' let', ' it', ' keep', ' me', ' from', ' doing', ' a', ' single', ' thing', ' that', ' I', ' wanted', ' to', ' do', '.', ' ']",0.1153846153846153,terrified every moment of my life and I've never let it keep me from doing a single thing that I wanted to do., terrified every moment of my life and I've never let it keep me from doing a single thing that I wanted to do. ,tensor([[1.]]),24,"[tensor([[0.7952]]), tensor([[0.8151]]), tensor([[0.8520]]), tensor([[0.8725]]), tensor([[0.8685]]), tensor([[0.8785]]), tensor([[0.9004]]), tensor([[0.8975]]), tensor([[0.8958]]), tensor([[0.9096]]), tensor([[0.9286]]), tensor([[0.9389]]), tensor([[0.9447]]), tensor([[0.9522]]), tensor([[0.9532]]), tensor([[0.9630]]), tensor([[0.9523]]), tensor([[0.9551]]), tensor([[0.9899]]), tensor([[0.9869]]), tensor([[0.9805]]), tensor([[0.9933]]), tensor([[0.9948]]), tensor([[1.]])]",0,29
360,gpt-3.5-turbo,Famous Quotes,121,25,Embrace uncertainty. Some of the most beautiful chapters in our lives wonâ€™t have a title until much later. ,['Em'],"['""', 'Empty', ' pockets', ' never', ' held', ' anyone', ' back', '.', ' Only', ' empty', ' heads', ' and', ' empty', ' hearts', ' can', ' do', ' that', '.""']","['brace', ' uncertainty', '.', ' Some', ' of', ' the', ' most', ' beautiful', ' chapters', ' in', ' our', ' lives', ' won', 'â', '€™', 't', ' have', ' a']",1.0,"""Empty pockets never held anyone back. Only empty heads and empty hearts can do that.""",brace uncertainty. Some of the most beautiful chapters in our lives wonâ€™t have a title until much later. ,tensor([[0.7880]]),14,"[tensor([[0.7810]]), tensor([[0.7551]]), tensor([[0.7432]]), tensor([[0.7679]]), tensor([[0.7690]]), tensor([[0.7640]]), tensor([[0.7688]]), tensor([[0.7742]]), tensor([[0.7759]]), tensor([[0.7742]]), tensor([[0.7867]]), tensor([[0.7771]]), tensor([[0.7818]]), tensor([[0.7880]]), tensor([[0.7832]]), tensor([[0.7864]])]",0,18
363,gpt-3.5-turbo,Famous Quotes,122,19,A mind that is stretched by a new experience can never go back to its old dimensions. ,['A'],"['A', ' journey', ' of', ' a', ' thousand', ' miles', ' begins', ' with', ' a', ' single', ' step', '.']","[' mind', ' that', ' is', ' stretched', ' by', ' a', ' new', ' experience', ' can', ' never', ' go', ' back']",1.0,A journey of a thousand miles begins with a single step., mind that is stretched by a new experience can never go back to its old dimensions. ,tensor([[0.7953]]),2,"[tensor([[0.7839]]), tensor([[0.7953]]), tensor([[0.7733]]), tensor([[0.7706]]), tensor([[0.7757]]), tensor([[0.7577]]), tensor([[0.7680]]), tensor([[0.7558]]), tensor([[0.7511]]), tensor([[0.7549]]), tensor([[0.7530]]), tensor([[0.7811]])]",0,12
366,gpt-3.5-turbo,Famous Quotes,123,37,And then there is the most dangerous risk of all...the risk of spending your life not doing what you want on the bet you can buy yourself the freedom to do it later. ,"['And', ' then', ' there', ' is']","['no', ' passion', '.']","[' the', ' most', ' dangerous']",1.0,no passion., the most dangerous risk of all...the risk of spending your life not doing what you want on the bet you can buy yourself the freedom to do it later. ,tensor([[0.8001]]),1,"[tensor([[0.8001]]), tensor([[0.7467]]), tensor([[0.7716]])]",0,6
369,gpt-3.5-turbo,Famous Quotes,124,24,No one can really predict to what heights you might soar. Even you will not know until you spread your wings. ,"['No', ' one', ' can', ' really', ' predict', ' to', ' what', ' heights', ' you', ' might', ' soar']","['even', ' you', ' would', ' be', ' amazed', '.']","['.', ' Even', ' you', ' will', ' not', ' know']",1.0,even you would be amazed.,. Even you will not know until you spread your wings. ,tensor([[0.8539]]),6,"[tensor([[0.7899]]), tensor([[0.8018]]), tensor([[0.8217]]), tensor([[0.8223]]), tensor([[0.8305]]), tensor([[0.8539]])]",0,16
372,gpt-3.5-turbo,Famous Quotes,125,13,"Smile at the obstacle, for it is a bridge. ","['Sm', 'ile', ' at']","['the', ' world', ',', ' and', ' the', ' world', ' will', ' smile', ' back', ' at']","[' the', ' obstacle', ',', ' for', ' it', ' is', ' a', ' bridge', '.', ' ']",0.9,"the world, and the world will smile back at you."," the obstacle, for it is a bridge. ",tensor([[0.8047]]),3,"[tensor([[0.7552]]), tensor([[0.7822]]), tensor([[0.8047]]), tensor([[0.7925]]), tensor([[0.7870]]), tensor([[0.7763]]), tensor([[0.7747]]), tensor([[0.7640]]), tensor([[0.7607]]), tensor([[0.7630]]), tensor([[0.7615]])]",0,12
375,gpt-3.5-turbo,Famous Quotes,126,15,We shall never know all the good that a simple smile can do. ,"['We', ' shall', ' never', ' know']","['all', ' the', ' good', ' that', ' a', ' simple', ' smile', ' can', ' do', '.']","[' all', ' the', ' good', ' that', ' a', ' simple', ' smile', ' can', ' do', '.']",0.1,all the good that a simple smile can do., all the good that a simple smile can do. ,tensor([[1.0000]]),10,"[tensor([[0.7670]]), tensor([[0.7674]]), tensor([[0.7810]]), tensor([[0.8751]]), tensor([[0.8683]]), tensor([[0.8822]]), tensor([[0.9229]]), tensor([[0.9805]]), tensor([[0.9891]]), tensor([[1.0000]])]",0,13
378,gpt-3.5-turbo,Famous Quotes,127,11,A warm smile is the universal language of kindness. ,"['A', ' warm']","['A', ' warm', ' smile', ' is', ' the', ' universal', ' language', ' of', ' kindness']","[' smile', ' is', ' the', ' universal', ' language', ' of', ' kindness', '.', ' ']",0.4444444444444444,A warm smile is the universal language of kindness., smile is the universal language of kindness. ,tensor([[0.9648]]),10,"[tensor([[0.7477]]), tensor([[0.7813]]), tensor([[0.7961]]), tensor([[0.8599]]), tensor([[0.8727]]), tensor([[0.8724]]), tensor([[0.9122]]), tensor([[0.9408]]), tensor([[0.9426]]), tensor([[0.9648]])]",0,10
381,gpt-3.5-turbo,Famous Quotes,128,22,"A gentle word, a kind look, a good-natured smile can work wonders and accomplish miracles. ",['A'],"['A', ' rose', ' by', ' any', ' other', ' name', ' would', ' smell', ' as', ' sweet', '.']","[' gentle', ' word', ',', ' a', ' kind', ' look', ',', ' a', ' good', '-n', 'ature']",1.0,A rose by any other name would smell as sweet.," gentle word, a kind look, a good-natured smile can work wonders and accomplish miracles. ",tensor([[0.8310]]),11,"[tensor([[0.7794]]), tensor([[0.8134]]), tensor([[0.7864]]), tensor([[0.7697]]), tensor([[0.7722]]), tensor([[0.7714]]), tensor([[0.7984]]), tensor([[0.8109]]), tensor([[0.7963]]), tensor([[0.7999]]), tensor([[0.8310]])]",0,11
384,gpt-3.5-turbo,Famous Quotes,129,21,"If it wasn't hard, everyone would do it. It's the hard that makes it great. ","['If', ' it', ' wasn', ""'t"", ' hard', ',', ' everyone']","['would', ' do', ' it', '.']","[' would', ' do', ' it', '.']",0.25,would do it., would do it. It's the hard that makes it great. ,tensor([[0.8884]]),4,"[tensor([[0.7863]]), tensor([[0.8260]]), tensor([[0.8351]]), tensor([[0.8884]])]",0,10
387,gpt-3.5-turbo,Famous Quotes,130,24,"The highest reward for man's toil is not what he gets for it, but what he becomes by it. ","['The', ' highest', ' reward', ' for', ' man', ""'s"", ' to', 'il', ' is', ' not', ' what', ' he']","['gets', ' for', ' it', ',', ' but', ' what', ' he', ' becomes', ' by', ' it', '.']","[' gets', ' for', ' it', ',', ' but', ' what', ' he', ' becomes', ' by', ' it', '.']",0.0909090909090909,"gets for it, but what he becomes by it."," gets for it, but what he becomes by it. ",tensor([[1.]]),10,"[tensor([[0.7617]]), tensor([[0.8399]]), tensor([[0.8694]]), tensor([[0.9173]]), tensor([[0.9386]]), tensor([[0.9274]]), tensor([[0.9547]]), tensor([[0.9906]]), tensor([[0.9915]]), tensor([[1.]])]",0,22
390,gpt-3.5-turbo,Famous Quotes,131,26,Success isn't always about greatness. It's about consistency. Consistent hard work leads to success. Greatness will come. ,"['Success', ' isn', ""'t""]","['about', ' the', ' destination', ',', ' it', ""'s"", ' about', ' the', ' journey', '.']","[' always', ' about', ' greatness', '.', ' It', ""'s"", ' about', ' consistency', '.', ' Cons']",0.8,"about the destination, it's about the journey.", always about greatness. It's about consistency. Consistent hard work leads to success. Greatness will come. ,tensor([[0.8416]]),8,"[tensor([[0.8033]]), tensor([[0.7938]]), tensor([[0.7921]]), tensor([[0.7988]]), tensor([[0.7959]]), tensor([[0.8174]]), tensor([[0.8233]]), tensor([[0.8416]])]",0,12
393,gpt-3.5-turbo,Famous Quotes,132,20,"A dream doesn't become reality through magic; it takes sweat, determination, and hard work. ","['A', ' dream', ' doesn', ""'t"", ' become', ' reality', ' through']","['magic', ';', ' it', ' takes', ' sweat', ',', ' determination', ',', ' and', ' hard', ' work', '.']","[' magic', ';', ' it', ' takes', ' sweat', ',', ' determination', ',', ' and', ' hard', ' work', '.']",0.0833333333333333,"magic; it takes sweat, determination, and hard work."," magic; it takes sweat, determination, and hard work. ",tensor([[1.0000]]),9,"[tensor([[0.7966]]), tensor([[0.8917]]), tensor([[0.8768]]), tensor([[0.9076]]), tensor([[0.9423]]), tensor([[0.9681]]), tensor([[0.9729]]), tensor([[0.9806]]), tensor([[1.0000]])]",0,18
396,gpt-3.5-turbo,Famous Quotes,133,21,Far and away the best prize that life offers is the chance to work hard at work worth doing.  ,['Far'],"['and', ' away', ',', ' the', ' greatest', ' adventure', '...']","[' and', ' away', ' the', ' best', ' prize', ' that', ' life']",0.8571428571428571,"and away, the greatest adventure...", and away the best prize that life offers is the chance to work hard at work worth doing.  ,tensor([[0.8058]]),6,"[tensor([[0.7332]]), tensor([[0.7644]]), tensor([[0.7786]]), tensor([[0.7713]]), tensor([[0.7932]]), tensor([[0.8058]])]",0,7
