,Unnamed: 0,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
363,366,gpt-3.5-turbo,Random Sheep,66,25," and go, her fleece a testament to the passage of time.
One chilly autumn morning, as the mist hung low over the","[' and', ' go', ',', ' her', ' fleece', ' a', ' testament', ' to', ' the', ' passage']","['of', ' time', ' and', ' seasons', '.', ' As', ' she', ' made', ' her', ' way', ' through', ' the', ' me', 'adow', ',']","[' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',', ' as', ' the', ' mist', ' hung', ' low', ' over', ' the']",0.9333333333333332,"of time and seasons. As she made her way through the meadow, the other sheep followed in her wake, drawn to her quiet strength and wisdom. The shepherd watched with a smile, knowing that she was the leader of the flock in more ways"," of time.
One chilly autumn morning, as the mist hung low over the",tensor([[0.8374]]),5,"[tensor([[0.7732]]), tensor([[0.7837]]), tensor([[0.8173]]), tensor([[0.8362]]), tensor([[0.8374]]), tensor([[0.8270]]), tensor([[0.8241]]), tensor([[0.8147]]), tensor([[0.8178]]), tensor([[0.8126]]), tensor([[0.8124]]), tensor([[0.8162]]), tensor([[0.8200]]), tensor([[0.8195]]), tensor([[0.8212]]), tensor([[0.8137]]), tensor([[0.8040]]), tensor([[0.8059]]), tensor([[0.8047]]), tensor([[0.8155]]), tensor([[0.8180]]), tensor([[0.8174]]), tensor([[0.8166]]), tensor([[0.8201]]), tensor([[0.8117]]), tensor([[0.8152]]), tensor([[0.8072]]), tensor([[0.8155]]), tensor([[0.8104]]), tensor([[0.8019]]), tensor([[0.8006]]), tensor([[0.8035]]), tensor([[0.7983]]), tensor([[0.7955]]), tensor([[0.7963]]), tensor([[0.7993]]), tensor([[0.7987]]), tensor([[0.7987]]), tensor([[0.7896]]), tensor([[0.7915]]), tensor([[0.7955]]), tensor([[0.7835]]), tensor([[0.7846]]), tensor([[0.7851]]), tensor([[0.7837]])]",65,89,0.01
366,369,gpt-3.5-turbo,Random Sheep,146,22," unison.
After what felt like an eternity of searching, they found Daisy trapped in a thicket, her","[' un', 'ison', '.\n', 'After', ' what', ' felt']","[' like', ' an', ' eternity', ',', ' the', ' sheep', ' finally', ' reached', ' the', ' lush', ' me', 'adow', ' that', ' had', ' been', ' calling']","[' like', ' an', ' eternity', ' of', ' searching', ',', ' they', ' found', ' Daisy', ' trapped', ' in', ' a', ' th', 'icket', ',', ' her']",0.8125," like an eternity, the sheep finally reached the lush meadow that had been calling out to them. They wasted no time and immediately started grazing on the sweet, green grass that seemed to stretch on for miles. As they contentedly filled their bellies"," like an eternity of searching, they found Daisy trapped in a thicket, her",tensor([[0.8235]]),6,"[tensor([[0.7496]]), tensor([[0.7496]]), tensor([[0.7464]]), tensor([[0.7742]]), tensor([[0.8105]]), tensor([[0.8235]]), tensor([[0.8083]]), tensor([[0.8011]]), tensor([[0.8095]]), tensor([[0.8124]]), tensor([[0.7979]]), tensor([[0.7931]]), tensor([[0.8031]]), tensor([[0.8025]]), tensor([[0.8013]]), tensor([[0.8000]]), tensor([[0.8015]]), tensor([[0.8000]]), tensor([[0.7927]]), tensor([[0.7966]]), tensor([[0.8031]]), tensor([[0.7972]]), tensor([[0.7857]]), tensor([[0.7873]]), tensor([[0.7859]]), tensor([[0.7853]]), tensor([[0.7787]]), tensor([[0.7799]]), tensor([[0.7833]]), tensor([[0.7833]]), tensor([[0.7663]]), tensor([[0.7619]]), tensor([[0.7684]]), tensor([[0.7646]]), tensor([[0.7627]]), tensor([[0.7629]]), tensor([[0.7624]]), tensor([[0.7627]]), tensor([[0.7648]]), tensor([[0.7652]]), tensor([[0.7655]]), tensor([[0.7617]]), tensor([[0.7654]]), tensor([[0.7666]]), tensor([[0.7775]])]",145,166,0.01
369,372,gpt-3.5-turbo,Random Sheep,201,24," to the safety of the flock, Daisy nestled close to Matilda, grateful for her guidance and care.
From that day","[' to', ' the', ' safety', ' of', ' the', ' flock', ',', ' Daisy', ' nestled']","[' into', ' the', ' cozy', ' circle', ' of', ' wool', 'ly', ' bodies', '.', ' She', ' could', ' still', ' feel', ' the', ' adrenaline']","[' close', ' to', ' Mat', 'ilda', ',', ' grateful', ' for', ' her', ' guidance', ' and', ' care', '.\n', 'From', ' that', ' day']",1.0," into the cozy circle of woolly bodies. She could still feel the adrenaline pumping through her veins from the close call with the predator. As she closed her eyes, she felt grateful for the protection of the flock and vowed to always stay close to her"," close to Matilda, grateful for her guidance and care.
From that day",tensor([[0.8631]]),13,"[tensor([[0.7728]]), tensor([[0.7728]]), tensor([[0.7690]]), tensor([[0.7831]]), tensor([[0.7781]]), tensor([[0.7730]]), tensor([[0.7915]]), tensor([[0.7917]]), tensor([[0.8042]]), tensor([[0.8117]]), tensor([[0.8479]]), tensor([[0.8508]]), tensor([[0.8631]]), tensor([[0.8572]]), tensor([[0.8501]]), tensor([[0.8463]]), tensor([[0.8458]]), tensor([[0.8447]]), tensor([[0.8415]]), tensor([[0.8414]]), tensor([[0.8354]]), tensor([[0.8428]]), tensor([[0.8449]]), tensor([[0.8433]]), tensor([[0.8379]]), tensor([[0.8362]]), tensor([[0.8300]]), tensor([[0.8315]]), tensor([[0.8382]]), tensor([[0.8392]]), tensor([[0.8303]]), tensor([[0.8282]]), tensor([[0.8335]]), tensor([[0.8521]]), tensor([[0.8514]]), tensor([[0.8509]]), tensor([[0.8516]]), tensor([[0.8512]]), tensor([[0.8518]]), tensor([[0.8509]]), tensor([[0.8502]]), tensor([[0.8490]]), tensor([[0.8490]]), tensor([[0.8503]]), tensor([[0.8493]]), tensor([[0.8531]]), tensor([[0.8524]]), tensor([[0.8525]])]",200,223,0.01
372,375,gpt-3.5-turbo,Random Sheep,57,30," Matilda. She had seen many seasons come and go, her fleece a testament to the passage of time.
One chilly autumn morning, as the mist","[' Mat', 'ilda', '.', ' She', ' had', ' seen', ' many']","[' changes', ' in', ' her', ' flock', ' over', ' the', ' years', ',', ' but', ' one', ' thing', ' that', ' had', ' remained', ' constant', ' was', ' her', ' love', ' and', ' care', ' for', ' each', ' and']","[' seasons', ' come', ' and', ' go', ',', ' her', ' fleece', ' a', ' testament', ' to', ' the', ' passage', ' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',', ' as', ' the', ' mist']",1.0," changes in her flock over the years, but one thing that had remained constant was her love and care for each and every one of her sheep. She knew them all by name and could easily distinguish their individual personalities. Matilda spent her days grazing in"," seasons come and go, her fleece a testament to the passage of time.
One chilly autumn morning, as the mist",tensor([[0.8312]]),13,"[tensor([[0.7662]]), tensor([[0.7662]]), tensor([[0.7631]]), tensor([[0.7650]]), tensor([[0.8080]]), tensor([[0.8074]]), tensor([[0.8149]]), tensor([[0.8207]]), tensor([[0.8161]]), tensor([[0.8175]]), tensor([[0.8279]]), tensor([[0.8309]]), tensor([[0.8312]]), tensor([[0.8300]]), tensor([[0.8286]]), tensor([[0.8297]]), tensor([[0.8253]]), tensor([[0.8282]]), tensor([[0.8202]]), tensor([[0.8222]]), tensor([[0.8191]]), tensor([[0.8192]]), tensor([[0.8183]]), tensor([[0.8200]]), tensor([[0.8212]]), tensor([[0.8188]]), tensor([[0.8193]]), tensor([[0.8187]]), tensor([[0.8094]]), tensor([[0.8150]]), tensor([[0.8083]]), tensor([[0.8050]]), tensor([[0.8045]]), tensor([[0.8081]]), tensor([[0.8003]]), tensor([[0.8025]]), tensor([[0.8029]]), tensor([[0.8008]]), tensor([[0.8003]]), tensor([[0.8012]]), tensor([[0.7979]]), tensor([[0.7981]]), tensor([[0.7884]]), tensor([[0.7791]]), tensor([[0.7867]]), tensor([[0.7798]]), tensor([[0.7775]]), tensor([[0.7777]])]",56,85,0.01
375,378,gpt-3.5-turbo,Random Sheep,249,25," grazing on sweet grass and basking in the warmth of the sun. And though Daisy grew older and wiser herself, she","[' grazing', ' on', ' sweet', ' grass', ' and', ' b', 'asking', ' in', ' the', ' warmth']","[' of', ' the', ' sun', '.', ' The', ' shepherd', ',', ' a', ' kind', ' old', ' man', ' named', ' Thomas', ',', ' watched']","[' of', ' the', ' sun', '.', ' And', ' though', ' Daisy', ' grew', ' older', ' and', ' w', 'iser', ' herself', ',', ' she']",0.6666666666666666," of the sun. The shepherd, a kind old man named Thomas, watched over them with a contented smile on his weathered face. The sheep trusted him completely and followed his every step. As the day drew to a close, Thomas gathered his"," of the sun. And though Daisy grew older and wiser herself, she",tensor([[0.8674]]),10,"[tensor([[0.7432]]), tensor([[0.7432]]), tensor([[0.7688]]), tensor([[0.7805]]), tensor([[0.8597]]), tensor([[0.8570]]), tensor([[0.8397]]), tensor([[0.8424]]), tensor([[0.8410]]), tensor([[0.8674]]), tensor([[0.8364]]), tensor([[0.8259]]), tensor([[0.8303]]), tensor([[0.8317]]), tensor([[0.8297]]), tensor([[0.8314]]), tensor([[0.8320]]), tensor([[0.8305]]), tensor([[0.8324]]), tensor([[0.8266]]), tensor([[0.8262]]), tensor([[0.8244]]), tensor([[0.8207]]), tensor([[0.8133]]), tensor([[0.8185]]), tensor([[0.8133]]), tensor([[0.8167]]), tensor([[0.8166]]), tensor([[0.8154]]), tensor([[0.8170]]), tensor([[0.8144]]), tensor([[0.8138]]), tensor([[0.8156]]), tensor([[0.8136]]), tensor([[0.8147]]), tensor([[0.8167]]), tensor([[0.8147]]), tensor([[0.8129]]), tensor([[0.8133]]), tensor([[0.8148]]), tensor([[0.8114]]), tensor([[0.8094]]), tensor([[0.8071]]), tensor([[0.8101]])]",248,272,0.01
378,381,gpt-3.5-turbo,Random Sheep,79,28,"One chilly autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs","['One', ' chilly', ' autumn', ' morning', ',', ' as', ' the', ' mist']","['hung', ' low', ' over', ' the', ' rolling', ' hills', ',', ' a', ' curious', ' sheep', ' named', ' Luna', ' wandered', ' away', ' from', ' the', ' flock', '.', ' She', ' had']","[' hung', ' low', ' over', ' the', ' me', 'adow', ',', ' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest', ' lam', 'bs']",0.8,"hung low over the rolling hills, a curious sheep named Luna wandered away from the flock. She had always been the adventurous one, eager to explore the world beyond the meadow. As Luna trotted further and further, she stumbled upon a hidden gro"," hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs",tensor([[0.8652]]),12,"[tensor([[0.7371]]), tensor([[0.7585]]), tensor([[0.7686]]), tensor([[0.7809]]), tensor([[0.8051]]), tensor([[0.7870]]), tensor([[0.7888]]), tensor([[0.7958]]), tensor([[0.8226]]), tensor([[0.8593]]), tensor([[0.8603]]), tensor([[0.8652]]), tensor([[0.8535]]), tensor([[0.8475]]), tensor([[0.8499]]), tensor([[0.8495]]), tensor([[0.8423]]), tensor([[0.8586]]), tensor([[0.8599]]), tensor([[0.8591]]), tensor([[0.8556]]), tensor([[0.8587]]), tensor([[0.8516]]), tensor([[0.8565]]), tensor([[0.8556]]), tensor([[0.8546]]), tensor([[0.8487]]), tensor([[0.8562]]), tensor([[0.8452]]), tensor([[0.8461]]), tensor([[0.8540]]), tensor([[0.8590]]), tensor([[0.8630]]), tensor([[0.8617]]), tensor([[0.8595]]), tensor([[0.8586]]), tensor([[0.8629]]), tensor([[0.8603]]), tensor([[0.8629]]), tensor([[0.8602]]), tensor([[0.8605]]), tensor([[0.8651]]), tensor([[0.8618]]), tensor([[0.8548]])]",78,105,0.01
381,384,gpt-3.5-turbo,Random Sheep,29,27," a flock of sheep, each with their own unique personalities and quirks. At the heart of the flock was a wise old ewe","[' a', ' flock', ' of', ' sheep', ',', ' each']","['one', ' content', ' in', ' their', ' grazing', ' and', ' companions', 'hip', '.', ' As', ' the', ' sun', ' began', ' to', ' set', ',', ' the', ' shepherd', ' called', ' out', ' to']","[' with', ' their', ' own', ' unique', ' personalities', ' and', ' quir', 'ks', '.', ' At', ' the', ' heart', ' of', ' the', ' flock', ' was', ' a', ' wise', ' old', ' ew', 'e']",0.8571428571428571,"one content in their grazing and companionship. As the sun began to set, the shepherd called out to them, signaling it was time to return to the safety of the barn. The sheep obediently followed, their woolly coats glowing in the evening", with their own unique personalities and quirks. At the heart of the flock was a wise old ewe,tensor([[0.8612]]),10,"[tensor([[0.7668]]), tensor([[0.7713]]), tensor([[0.7680]]), tensor([[0.7690]]), tensor([[0.7820]]), tensor([[0.8276]]), tensor([[0.8366]]), tensor([[0.8556]]), tensor([[0.8597]]), tensor([[0.8612]]), tensor([[0.8524]]), tensor([[0.8480]]), tensor([[0.8469]]), tensor([[0.8428]]), tensor([[0.8461]]), tensor([[0.8472]]), tensor([[0.8447]]), tensor([[0.8338]]), tensor([[0.8335]]), tensor([[0.8326]]), tensor([[0.8328]]), tensor([[0.8330]]), tensor([[0.8357]]), tensor([[0.8385]]), tensor([[0.8357]]), tensor([[0.8350]]), tensor([[0.8350]]), tensor([[0.8345]]), tensor([[0.8325]]), tensor([[0.8331]]), tensor([[0.8334]]), tensor([[0.8181]]), tensor([[0.8242]]), tensor([[0.8310]]), tensor([[0.8331]]), tensor([[0.8278]]), tensor([[0.8313]]), tensor([[0.8308]]), tensor([[0.8264]]), tensor([[0.8205]]), tensor([[0.8213]]), tensor([[0.8220]]), tensor([[0.8199]])]",28,54,0.01
384,387,gpt-3.5-turbo,Random Sheep,142,33," Daisy's name in unison.
After what felt like an eternity of searching, they found Daisy trapped in a thicket, her wool tangled in the brambles","[' Daisy', ""'s"", ' name', ' in', ' un', 'ison', '.\n', 'After', ' what', ' felt', ' like', ' an', ' eternity', ' of']","[' grazing', ' and', ' fro', 'lick', 'ing', ' in', ' the', ' me', 'adow', ',', ' the', ' sheep', ' heard', ' the', ' sound', ' of', ' the', ' farmer', ""'s""]","[' searching', ',', ' they', ' found', ' Daisy', ' trapped', ' in', ' a', ' th', 'icket', ',', ' her', ' wool', ' tangled', ' in', ' the', ' br', 'amb', 'les']",0.9473684210526316," grazing and frolicking in the meadow, the sheep heard the sound of the farmer's whistle, signaling the end of their playtime. Reluctantly, they gathered together and began their slow march back to the barn. As they walked,"," searching, they found Daisy trapped in a thicket, her wool tangled in the brambles",tensor([[0.7945]]),12,"[tensor([[0.7559]]), tensor([[0.7559]]), tensor([[0.7472]]), tensor([[0.7729]]), tensor([[0.7677]]), tensor([[0.7784]]), tensor([[0.7886]]), tensor([[0.7803]]), tensor([[0.7869]]), tensor([[0.7935]]), tensor([[0.7924]]), tensor([[0.7945]]), tensor([[0.7880]]), tensor([[0.7914]]), tensor([[0.7922]]), tensor([[0.7826]]), tensor([[0.7788]]), tensor([[0.7808]]), tensor([[0.7808]]), tensor([[0.7835]]), tensor([[0.7847]]), tensor([[0.7852]]), tensor([[0.7750]]), tensor([[0.7821]]), tensor([[0.7845]]), tensor([[0.7839]]), tensor([[0.7814]]), tensor([[0.7807]]), tensor([[0.7840]]), tensor([[0.7864]]), tensor([[0.7848]]), tensor([[0.7772]]), tensor([[0.7785]]), tensor([[0.7801]]), tensor([[0.7796]]), tensor([[0.7714]]), tensor([[0.7796]]), tensor([[0.7793]]), tensor([[0.7730]])]",141,173,0.01
387,390,gpt-3.5-turbo,Random Sheep,87,33," hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs, a spirited little ewe named Daisy, was missing. Concern","[' hung', ' low', ' over', ' the', ' me', 'adow']","[',', ' casting', ' long', ' shadows', ' across', ' the', ' grazing', ' sheep', '.', ' The', ' air', ' was', ' filled', ' with', ' the', ' sounds', ' of', ' their', ' content', 'ed', ' ble', 'ating', ' as', ' they', ' ro', 'amed', ' freely']","[',', ' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest', ' lam', 'bs', ',', ' a', ' spirited', ' little', ' ew', 'e', ' named', ' Daisy', ',', ' was', ' missing', '.', ' Concern']",0.9629629629629628,", casting long shadows across the grazing sheep. The air was filled with the sounds of their contented bleating as they roamed freely, their fleece shimmering in the late afternoon sun. The shepherd looked on with a smile, grateful for the peaceful",", Matilda noticed something amiss. One of the youngest lambs, a spirited little ewe named Daisy, was missing. Concern",tensor([[0.8197]]),38,"[tensor([[0.7397]]), tensor([[0.7946]]), tensor([[0.7489]]), tensor([[0.7680]]), tensor([[0.7589]]), tensor([[0.7535]]), tensor([[0.7528]]), tensor([[0.7783]]), tensor([[0.7975]]), tensor([[0.8103]]), tensor([[0.8086]]), tensor([[0.8117]]), tensor([[0.8080]]), tensor([[0.8142]]), tensor([[0.8157]]), tensor([[0.8116]]), tensor([[0.8144]]), tensor([[0.8157]]), tensor([[0.8134]]), tensor([[0.8153]]), tensor([[0.8153]]), tensor([[0.8160]]), tensor([[0.8132]]), tensor([[0.8044]]), tensor([[0.8142]]), tensor([[0.8159]]), tensor([[0.8127]]), tensor([[0.8129]]), tensor([[0.8129]]), tensor([[0.8114]]), tensor([[0.8113]]), tensor([[0.8039]]), tensor([[0.8130]]), tensor([[0.8114]]), tensor([[0.8167]]), tensor([[0.8164]]), tensor([[0.8165]]), tensor([[0.8197]]), tensor([[0.8078]]), tensor([[0.8126]]), tensor([[0.8144]]), tensor([[0.8146]]), tensor([[0.8111]])]",86,118,0.01
390,393,gpt-3.5-turbo,Random Sheep,172,39," brambles. With gentle nudges and soothing words, Matilda and the others worked together to free her. As they made their way back to the safety of the flock, Daisy nestled close","[' br', 'amb', 'les', '.', ' With', ' gentle', ' nud', 'ges', ' and', ' soothing', ' words', ',']","['she', ' was', ' able', ' to', ' guide', ' the', ' sheep', ' away', ' from', ' the', ' th', 'orny', ' mess', ' and', ' back', ' onto', ' the', ' path', '.', ' The', ' flock', ' ble', 'ated', ' grate', 'fully', ',', ' their']","[' Mat', 'ilda', ' and', ' the', ' others', ' worked', ' together', ' to', ' free', ' her', '.', ' As', ' they', ' made', ' their', ' way', ' back', ' to', ' the', ' safety', ' of', ' the', ' flock', ',', ' Daisy', ' nestled', ' close']",0.9629629629629628,"she was able to guide the sheep away from the thorny mess and back onto the path. The flock bleated gratefully, their trust in her unwavering. As they continued their journey through the meadow, the shepherd felt a deep sense"," Matilda and the others worked together to free her. As they made their way back to the safety of the flock, Daisy nestled close",tensor([[0.8757]]),20,"[tensor([[0.7361]]), tensor([[0.7592]]), tensor([[0.7584]]), tensor([[0.7701]]), tensor([[0.7794]]), tensor([[0.7817]]), tensor([[0.7857]]), tensor([[0.8103]]), tensor([[0.8401]]), tensor([[0.8380]]), tensor([[0.8443]]), tensor([[0.8407]]), tensor([[0.8414]]), tensor([[0.8468]]), tensor([[0.8498]]), tensor([[0.8551]]), tensor([[0.8580]]), tensor([[0.8447]]), tensor([[0.8548]]), tensor([[0.8757]]), tensor([[0.8663]]), tensor([[0.8673]]), tensor([[0.8705]]), tensor([[0.8706]]), tensor([[0.8689]]), tensor([[0.8700]]), tensor([[0.8691]]), tensor([[0.8716]]), tensor([[0.8709]]), tensor([[0.8699]]), tensor([[0.8731]]), tensor([[0.8673]]), tensor([[0.8659]]), tensor([[0.8699]]), tensor([[0.8714]]), tensor([[0.8737]]), tensor([[0.8658]]), tensor([[0.8624]]), tensor([[0.8662]]), tensor([[0.8588]]), tensor([[0.8566]])]",171,209,0.01
393,396,gpt-3.5-turbo,Random Sheep,174,24,"les. With gentle nudges and soothing words, Matilda and the others worked together to free her. As they made","['les', '.', ' With', ' gentle', ' nud', 'ges', ' and', ' soothing', ' words']","[',', ' the', ' shepherd', ' guided', ' the', ' sheep', ' back', ' to', ' the', ' safety', ' of', ' the', ' pasture', '.', ' The']","[',', ' Mat', 'ilda', ' and', ' the', ' others', ' worked', ' together', ' to', ' free', ' her', '.', ' As', ' they', ' made']",0.8666666666666667,", the shepherd guided the sheep back to the safety of the pasture. The flock followed obediently, their fluffy coats shining in the sunlight. The shepherd smiled, feeling grateful for the trust his sheep placed in him. As they grazed contentedly,",", Matilda and the others worked together to free her. As they made",tensor([[0.8015]]),3,"[tensor([[0.7314]]), tensor([[0.7832]]), tensor([[0.8015]]), tensor([[0.7699]]), tensor([[0.7889]]), tensor([[0.7994]]), tensor([[0.7826]]), tensor([[0.7880]]), tensor([[0.7936]]), tensor([[0.7962]]), tensor([[0.7913]]), tensor([[0.8004]]), tensor([[0.8000]]), tensor([[0.7591]]), tensor([[0.7775]]), tensor([[0.7939]]), tensor([[0.7977]]), tensor([[0.7857]]), tensor([[0.7918]]), tensor([[0.7971]]), tensor([[0.7975]]), tensor([[0.7874]]), tensor([[0.7869]]), tensor([[0.7875]]), tensor([[0.7716]]), tensor([[0.7795]]), tensor([[0.7741]]), tensor([[0.7578]]), tensor([[0.7677]]), tensor([[0.7677]]), tensor([[0.7693]]), tensor([[0.7723]]), tensor([[0.7682]]), tensor([[0.7711]]), tensor([[0.7642]]), tensor([[0.7654]]), tensor([[0.7646]]), tensor([[0.7588]]), tensor([[0.7681]]), tensor([[0.7679]]), tensor([[0.7620]]), tensor([[0.7545]])]",173,196,0.01
