,Unnamed: 0,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token,Percent Bad
340,343,gpt-4-1106-preview,Random Sheep,20,40," farm called Meadowbrook. On this farm lived a flock of sheep, each with their own unique personalities and quirks. At the heart of the flock was a wise old ewe named Matilda.","[' farm', ' called', ' Meadow', 'brook', '.', ' On', ' this', ' farm', ' lived', ' a', ' flock', ' of', ' sheep', ',', ' each', ' with']","['their', ' own', ' distinct', ' personalities', ' and', ' fluffy', ' coats', ' as', ' white', ' as', ' freshly', ' fallen', ' snow', '.', ' The', ' most', ' adventurous', ' of', ' them', ' was', ' a', ' young', ' lamb', ' named']","[' their', ' own', ' unique', ' personalities', ' and', ' quir', 'ks', '.', ' At', ' the', ' heart', ' of', ' the', ' flock', ' was', ' a', ' wise', ' old', ' ew', 'e', ' named', ' Mat', 'ilda', '.']",0.875,"their own distinct personalities and fluffy coats as white as freshly fallen snow. The most adventurous of them was a young lamb named Lucy, who was always curious about what lay beyond the farm's wooden fences. Every day, Lucy would wander close to the fence", their own unique personalities and quirks. At the heart of the flock was a wise old ewe named Matilda.,tensor([[0.8739]]),23,"[tensor([[0.7685]]), tensor([[0.7776]]), tensor([[0.7942]]), tensor([[0.7995]]), tensor([[0.8425]]), tensor([[0.8431]]), tensor([[0.8541]]), tensor([[0.8545]]), tensor([[0.8546]]), tensor([[0.8558]]), tensor([[0.8587]]), tensor([[0.8545]]), tensor([[0.8499]]), tensor([[0.8389]]), tensor([[0.8406]]), tensor([[0.8567]]), tensor([[0.8547]]), tensor([[0.8521]]), tensor([[0.8631]]), tensor([[0.8683]]), tensor([[0.8588]]), tensor([[0.8685]]), tensor([[0.8739]]), tensor([[0.8692]]), tensor([[0.8680]]), tensor([[0.8611]]), tensor([[0.8590]]), tensor([[0.8568]]), tensor([[0.8617]]), tensor([[0.8617]]), tensor([[0.8598]]), tensor([[0.8583]]), tensor([[0.8565]]), tensor([[0.8548]]), tensor([[0.8602]]), tensor([[0.8579]]), tensor([[0.8570]]), tensor([[0.8474]]), tensor([[0.8537]]), tensor([[0.8547]]), tensor([[0.8507]]), tensor([[0.8504]]), tensor([[0.8496]]), tensor([[0.8495]]), tensor([[0.8514]]), tensor([[0.8465]])]",19,58,0.01
343,346,gpt-4-1106-preview,Random Sheep,5,26,", nestled in the rolling hills of the countryside, there existed a quaint little farm called Meadowbrook. On this farm lived a flock","[',', ' nestled', ' in', ' the', ' rolling', ' hills', ' of']","['the', ' tranquil', ' countryside', ',', ' the', ' flock', ' of', ' sheep', ' lived', ' in', ' a', ' state', ' of', ' pastoral', ' bliss', '.', ' The', ' rhythm', ' of']","[' the', ' countryside', ',', ' there', ' existed', ' a', ' quaint', ' little', ' farm', ' called', ' Meadow', 'brook', '.', ' On', ' this', ' farm', ' lived', ' a', ' flock']",0.9473684210526316,"the tranquil countryside, the flock of sheep lived in a state of pastoral bliss. The rhythm of their days was set by the gentle cadence of nature: grazing on the lush, green grass, leisurely sipping from the cool, clear stream,"," the countryside, there existed a quaint little farm called Meadowbrook. On this farm lived a flock",tensor([[0.9015]]),7,"[tensor([[0.7620]]), tensor([[0.7810]]), tensor([[0.7581]]), tensor([[0.8316]]), tensor([[0.8322]]), tensor([[0.9003]]), tensor([[0.9015]]), tensor([[0.8821]]), tensor([[0.8925]]), tensor([[0.8956]]), tensor([[0.8946]]), tensor([[0.8878]]), tensor([[0.8956]]), tensor([[0.8944]]), tensor([[0.8708]]), tensor([[0.8897]]), tensor([[0.8891]]), tensor([[0.8896]]), tensor([[0.8895]]), tensor([[0.8897]]), tensor([[0.8874]]), tensor([[0.8865]]), tensor([[0.8842]]), tensor([[0.8879]]), tensor([[0.8830]]), tensor([[0.8807]]), tensor([[0.8832]]), tensor([[0.8743]]), tensor([[0.8871]]), tensor([[0.8857]]), tensor([[0.8859]]), tensor([[0.8802]]), tensor([[0.8799]]), tensor([[0.8839]]), tensor([[0.8859]]), tensor([[0.8781]]), tensor([[0.8778]]), tensor([[0.8785]]), tensor([[0.8748]]), tensor([[0.8774]]), tensor([[0.8708]])]",4,29,0.01
346,349,gpt-4-1106-preview,Random Sheep,65,40," come and go, her fleece a testament to the passage of time.
One chilly autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest","[' come', ' and', ' go', ',', ' her', ' fleece', ' a', ' testament', ' to', ' the', ' passage', ' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',']","['M', 'abel', ',', ' the', ' oldest', ' ew', 'e', ' in', ' the', ' flock', ',', ' a', 'woke', ' to', ' the', ' gentle', ' warmth', ' of', ' the', ' rising', ' sun']","[' as', ' the', ' mist', ' hung', ' low', ' over', ' the', ' me', 'adow', ',', ' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest']",0.9047619047619048,"Mabel, the oldest ewe in the flock, awoke to the gentle warmth of the rising sun. Her joints ached with the onset of the cold season, but her spirit remained undaunted. She lifted her head, surveying the"," as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest",tensor([[0.8158]]),38,"[tensor([[0.7393]]), tensor([[0.7551]]), tensor([[0.7476]]), tensor([[0.7704]]), tensor([[0.7588]]), tensor([[0.7581]]), tensor([[0.7615]]), tensor([[0.7877]]), tensor([[0.8102]]), tensor([[0.8091]]), tensor([[0.8090]]), tensor([[0.8108]]), tensor([[0.8087]]), tensor([[0.8114]]), tensor([[0.8105]]), tensor([[0.8147]]), tensor([[0.8082]]), tensor([[0.8103]]), tensor([[0.8073]]), tensor([[0.8053]]), tensor([[0.8077]]), tensor([[0.8095]]), tensor([[0.8023]]), tensor([[0.8049]]), tensor([[0.8063]]), tensor([[0.7995]]), tensor([[0.8047]]), tensor([[0.8014]]), tensor([[0.8036]]), tensor([[0.8014]]), tensor([[0.8020]]), tensor([[0.8059]]), tensor([[0.8083]]), tensor([[0.8047]]), tensor([[0.8029]]), tensor([[0.8115]]), tensor([[0.8130]]), tensor([[0.8158]])]",64,103,0.01
349,352,gpt-4-1106-preview,Random Sheep,81,33," autumn morning, as the mist hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs, a spirited little ewe named","[' autumn', ' morning', ',', ' as', ' the', ' mist']","[' cl', 'ung', ' to', ' the', ' rolling', ' hills', ',', ' a', ' flock', ' of', ' sheep', ' h', 'uddled', ' together', ' for', ' warmth', '.', ' The', ' air', ' carried', ' a', ' crisp', ' chill', ',', ' announcing', ' the', ' change']","[' hung', ' low', ' over', ' the', ' me', 'adow', ',', ' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest', ' lam', 'bs', ',', ' a', ' spirited', ' little', ' ew', 'e', ' named']",0.925925925925926," clung to the rolling hills, a flock of sheep huddled together for warmth. The air carried a crisp chill, announcing the change of seasons with a subtle but undeniable touch. The sheep, with their thickening wool, were indifferent to the cool"," hung low over the meadow, Matilda noticed something amiss. One of the youngest lambs, a spirited little ewe named",tensor([[0.8250]]),25,"[tensor([[0.7282]]), tensor([[0.7282]]), tensor([[0.7486]]), tensor([[0.7480]]), tensor([[0.7588]]), tensor([[0.7509]]), tensor([[0.7542]]), tensor([[0.7647]]), tensor([[0.8077]]), tensor([[0.8016]]), tensor([[0.8168]]), tensor([[0.8134]]), tensor([[0.8132]]), tensor([[0.8159]]), tensor([[0.8094]]), tensor([[0.8210]]), tensor([[0.8169]]), tensor([[0.8179]]), tensor([[0.8208]]), tensor([[0.8180]]), tensor([[0.8091]]), tensor([[0.8209]]), tensor([[0.8235]]), tensor([[0.8205]]), tensor([[0.8250]]), tensor([[0.8219]]), tensor([[0.8242]]), tensor([[0.8247]]), tensor([[0.8232]]), tensor([[0.8234]]), tensor([[0.8218]]), tensor([[0.8154]]), tensor([[0.8244]]), tensor([[0.8167]]), tensor([[0.8228]]), tensor([[0.8217]]), tensor([[0.8184]]), tensor([[0.8134]]), tensor([[0.8223]]), tensor([[0.8189]]), tensor([[0.8187]]), tensor([[0.8192]]), tensor([[0.8174]])]",80,112,0.01
352,355,gpt-4-1106-preview,Random Sheep,89,21," over the meadow, Matilda noticed something amiss. One of the youngest lambs, a spirited","[' over', ' the', ' me', 'adow', ',']","['they', ' graz', 'ed', ' peacefully', ',', ' oblivious', ' to', ' the', ' world', ' beyond', ' the', ' green', ' hills', '.', ' The', ' sun']","[' Mat', 'ilda', ' noticed', ' something', ' am', 'iss', '.', ' One', ' of', ' the', ' youngest', ' lam', 'bs', ',', ' a', ' spirited']",1.0,"they grazed peacefully, oblivious to the world beyond the green hills. The sun was beginning to dip lower in the sky, casting long shadows that danced across the ground. With each mouthful of sweet, fresh grass, the sheep's fluffy coats sw"," Matilda noticed something amiss. One of the youngest lambs, a spirited",tensor([[0.8193]]),40,"[tensor([[0.7383]]), tensor([[0.7854]]), tensor([[0.7729]]), tensor([[0.7692]]), tensor([[0.7847]]), tensor([[0.7847]]), tensor([[0.7846]]), tensor([[0.7840]]), tensor([[0.7842]]), tensor([[0.7845]]), tensor([[0.7834]]), tensor([[0.7605]]), tensor([[0.7862]]), tensor([[0.7815]]), tensor([[0.7798]]), tensor([[0.7896]]), tensor([[0.7877]]), tensor([[0.7791]]), tensor([[0.7778]]), tensor([[0.7811]]), tensor([[0.7800]]), tensor([[0.7715]]), tensor([[0.7790]]), tensor([[0.7803]]), tensor([[0.7719]]), tensor([[0.7725]]), tensor([[0.7795]]), tensor([[0.7779]]), tensor([[0.7762]]), tensor([[0.7644]]), tensor([[0.7757]]), tensor([[0.7743]]), tensor([[0.7895]]), tensor([[0.7887]]), tensor([[0.7933]]), tensor([[0.7938]]), tensor([[0.7818]]), tensor([[0.7884]]), tensor([[0.8182]]), tensor([[0.8193]]), tensor([[0.8138]]), tensor([[0.8154]])]",88,108,0.01
355,358,gpt-4-1106-preview,Random Sheep,57,38," Matilda. She had seen many seasons come and go, her fleece a testament to the passage of time.
One chilly autumn morning, as the mist hung low over the meadow, Mat","[' Mat', 'ilda', '.', ' She', ' had', ' seen', ' many', ' seasons', ' come', ' and', ' go', ',', ' her', ' fleece', ' a', ' testament', ' to', ' the', ' passage']","['of', ' time', ',', ' each', ' year', ' growing', ' thicker', ' and', ' warmer', ',', ' a', ' cozy', ' armor', ' against', ' the', ' mountain', ' ch', 'ills', '.']","[' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',', ' as', ' the', ' mist', ' hung', ' low', ' over', ' the', ' me', 'adow', ',', ' Mat']",0.8947368421052632,"of time, each year growing thicker and warmer, a cozy armor against the mountain chills. Although she was no longer the spry lamb that once frolicked in the meadows, Matilda carried a certain grace that the other sheep admired."," of time.
One chilly autumn morning, as the mist hung low over the meadow, Mat",tensor([[0.8511]]),23,"[tensor([[0.7727]]), tensor([[0.7783]]), tensor([[0.8237]]), tensor([[0.8020]]), tensor([[0.7917]]), tensor([[0.8051]]), tensor([[0.7968]]), tensor([[0.8008]]), tensor([[0.8174]]), tensor([[0.8174]]), tensor([[0.8485]]), tensor([[0.8344]]), tensor([[0.8372]]), tensor([[0.8371]]), tensor([[0.8410]]), tensor([[0.8447]]), tensor([[0.8481]]), tensor([[0.8458]]), tensor([[0.8482]]), tensor([[0.8506]]), tensor([[0.8476]]), tensor([[0.8464]]), tensor([[0.8511]]), tensor([[0.8384]]), tensor([[0.8375]]), tensor([[0.8407]]), tensor([[0.8315]]), tensor([[0.8301]]), tensor([[0.8319]]), tensor([[0.8379]]), tensor([[0.8444]]), tensor([[0.8389]]), tensor([[0.8405]]), tensor([[0.8421]]), tensor([[0.8406]]), tensor([[0.8427]]), tensor([[0.8444]]), tensor([[0.8429]]), tensor([[0.8353]]), tensor([[0.8320]])]",56,93,0.01
358,361,gpt-4-1106-preview,Random Sheep,196,36," they made their way back to the safety of the flock, Daisy nestled close to Matilda, grateful for her guidance and care.
From that day forward, Daisy followed Matilda everywhere","[' they', ' made', ' their', ' way', ' back', ' to', ' the', ' safety', ' of', ' the', ' flock', ',', ' Daisy', ' nestled', ' close']","['to', ' her', ' mother', ',', ' feeling', ' the', ' warmth', ' of', ' her', ' wool', ' like', ' a', ' soft', ' embrace', '.', ' As', ' the', ' stars', ' began', ' to', ' tw']","[' to', ' Mat', 'ilda', ',', ' grateful', ' for', ' her', ' guidance', ' and', ' care', '.\n', 'From', ' that', ' day', ' forward', ',', ' Daisy', ' followed', ' Mat', 'ilda', ' everywhere']",0.9523809523809524,"to her mother, feeling the warmth of her wool like a soft embrace. As the stars began to twinkle in the twilight sky, the elder sheep told tales of lush green meadows and crystal-clear streams, of adventures in faraway pastures."," to Matilda, grateful for her guidance and care.
From that day forward, Daisy followed Matilda everywhere",tensor([[0.8141]]),18,"[tensor([[0.7401]]), tensor([[0.7650]]), tensor([[0.7980]]), tensor([[0.8065]]), tensor([[0.7858]]), tensor([[0.7925]]), tensor([[0.7853]]), tensor([[0.7887]]), tensor([[0.7904]]), tensor([[0.7980]]), tensor([[0.7951]]), tensor([[0.7964]]), tensor([[0.8033]]), tensor([[0.7941]]), tensor([[0.8012]]), tensor([[0.7992]]), tensor([[0.8077]]), tensor([[0.8141]]), tensor([[0.8123]]), tensor([[0.8071]]), tensor([[0.8099]]), tensor([[0.8059]]), tensor([[0.8032]]), tensor([[0.7931]]), tensor([[0.7984]]), tensor([[0.7973]]), tensor([[0.7914]]), tensor([[0.7928]]), tensor([[0.7906]]), tensor([[0.7910]]), tensor([[0.7889]]), tensor([[0.7856]]), tensor([[0.7862]]), tensor([[0.7869]]), tensor([[0.7870]]), tensor([[0.7821]]), tensor([[0.7876]]), tensor([[0.7870]]), tensor([[0.7864]]), tensor([[0.7876]]), tensor([[0.7795]])]",195,230,0.01
361,364,gpt-4-1106-preview,Random Sheep,119,35," Concerned, Matilda organized a search party among the flock, and they set off across the fields, bleating Daisy's name in unison.
After what felt like an","[' Concern', 'ed', ',', ' Mat', 'ilda', ' organized', ' a']","['meeting', ' with', ' the', ' other', ' sheep', ' in', ' the', ' me', 'adow', '.', ' They', ' h', 'uddled', ' together', ' under', ' the', ' old', ' oak', ' tree', ',', ' their', ' wool', 'ly', ' bodies', ' a', ' fluffy', ' congregation', ' against']","[' search', ' party', ' among', ' the', ' flock', ',', ' and', ' they', ' set', ' off', ' across', ' the', ' fields', ',', ' ble', 'ating', ' Daisy', ""'s"", ' name', ' in', ' un', 'ison', '.\n', 'After', ' what', ' felt', ' like', ' an']",1.0,"meeting with the other sheep in the meadow. They huddled together under the old oak tree, their woolly bodies a fluffy congregation against the crisp autumn air. Matilda explained the urgency of their situation, as the new fences erected by the farmer"," search party among the flock, and they set off across the fields, bleating Daisy's name in unison.
After what felt like an",tensor([[0.8476]]),14,"[tensor([[0.7533]]), tensor([[0.7449]]), tensor([[0.7647]]), tensor([[0.7761]]), tensor([[0.7709]]), tensor([[0.8002]]), tensor([[0.8076]]), tensor([[0.8196]]), tensor([[0.8154]]), tensor([[0.8376]]), tensor([[0.8370]]), tensor([[0.8391]]), tensor([[0.8416]]), tensor([[0.8476]]), tensor([[0.8380]]), tensor([[0.8329]]), tensor([[0.8322]]), tensor([[0.8388]]), tensor([[0.8350]]), tensor([[0.8347]]), tensor([[0.8333]]), tensor([[0.8223]]), tensor([[0.8316]]), tensor([[0.8315]]), tensor([[0.8321]]), tensor([[0.8285]]), tensor([[0.8271]]), tensor([[0.8225]]), tensor([[0.8359]]), tensor([[0.8300]]), tensor([[0.8326]]), tensor([[0.8301]]), tensor([[0.8342]]), tensor([[0.8336]]), tensor([[0.8284]]), tensor([[0.8325]]), tensor([[0.8364]]), tensor([[0.8351]]), tensor([[0.8247]]), tensor([[0.8238]]), tensor([[0.8272]]), tensor([[0.8270]]), tensor([[0.8196]])]",118,152,0.01
364,367,gpt-4-1106-preview,Random Sheep,66,25," and go, her fleece a testament to the passage of time.
One chilly autumn morning, as the mist hung low over the","[' and', ' go', ',', ' her', ' fleece', ' a', ' testament', ' to', ' the', ' passage']","[' of', ' seasons', ' as', ' it', ' thick', 'ened', ' with', ' winter', ""'s"", ' chill', ' and', ' shed', ' with', ' the', ' spring']","[' of', ' time', '.\n', 'One', ' chilly', ' autumn', ' morning', ',', ' as', ' the', ' mist', ' hung', ' low', ' over', ' the']",0.9333333333333332," of seasons as it thickened with winter's chill and shed with the spring's warmth. Her lamb, a spirited youngster with a jump in its step, would frolic in the meadow’s embrace, the sun casting a golden glow over their peaceful"," of time.
One chilly autumn morning, as the mist hung low over the",tensor([[0.8378]]),14,"[tensor([[0.7732]]), tensor([[0.7732]]), tensor([[0.7837]]), tensor([[0.7999]]), tensor([[0.7963]]), tensor([[0.7905]]), tensor([[0.7906]]), tensor([[0.7926]]), tensor([[0.8024]]), tensor([[0.8214]]), tensor([[0.8278]]), tensor([[0.8284]]), tensor([[0.8335]]), tensor([[0.8378]]), tensor([[0.8286]]), tensor([[0.8256]]), tensor([[0.8304]]), tensor([[0.8218]]), tensor([[0.8213]]), tensor([[0.8239]]), tensor([[0.8268]]), tensor([[0.8250]]), tensor([[0.8240]]), tensor([[0.8283]]), tensor([[0.8238]]), tensor([[0.8255]]), tensor([[0.8276]]), tensor([[0.8231]]), tensor([[0.8153]]), tensor([[0.8157]]), tensor([[0.8196]]), tensor([[0.8151]]), tensor([[0.8173]]), tensor([[0.8180]]), tensor([[0.8177]]), tensor([[0.8159]]), tensor([[0.8175]]), tensor([[0.8092]]), tensor([[0.8100]]), tensor([[0.8093]]), tensor([[0.8116]]), tensor([[0.8061]])]",65,89,0.01
367,370,gpt-4-1106-preview,Random Sheep,146,22," unison.
After what felt like an eternity of searching, they found Daisy trapped in a thicket, her","[' un', 'ison', '.\n', 'After', ' what', ' felt']","['like', ' hours', ' of', ' careful', ' maneuver', 'ing', ',', ' the', ' shepherd', ' finally', ' managed', ' to', ' guide', ' the', ' sheep', ' through']","[' like', ' an', ' eternity', ' of', ' searching', ',', ' they', ' found', ' Daisy', ' trapped', ' in', ' a', ' th', 'icket', ',', ' her']",1.0,"like hours of careful maneuvering, the shepherd finally managed to guide the sheep through the narrow mountain pass. As they emerged on the other side, the flock was greeted by the lush, green meadow that lay beyond. It was a paradise for the"," like an eternity of searching, they found Daisy trapped in a thicket, her",tensor([[0.7961]]),7,"[tensor([[0.7496]]), tensor([[0.7464]]), tensor([[0.7774]]), tensor([[0.7863]]), tensor([[0.7938]]), tensor([[0.7930]]), tensor([[0.7961]]), tensor([[0.7901]]), tensor([[0.7875]]), tensor([[0.7849]]), tensor([[0.7887]]), tensor([[0.7812]]), tensor([[0.7828]]), tensor([[0.7719]]), tensor([[0.7787]]), tensor([[0.7829]]), tensor([[0.7856]]), tensor([[0.7674]]), tensor([[0.7630]]), tensor([[0.7694]]), tensor([[0.7698]]), tensor([[0.7692]]), tensor([[0.7679]]), tensor([[0.7721]]), tensor([[0.7685]]), tensor([[0.7690]]), tensor([[0.7715]]), tensor([[0.7587]]), tensor([[0.7659]]), tensor([[0.7515]]), tensor([[0.7522]]), tensor([[0.7569]]), tensor([[0.7539]]), tensor([[0.7452]]), tensor([[0.7505]]), tensor([[0.7598]]), tensor([[0.7530]]), tensor([[0.7575]]), tensor([[0.7624]]), tensor([[0.7603]]), tensor([[0.7616]]), tensor([[0.7570]]), tensor([[0.7568]]), tensor([[0.7603]])]",145,166,0.01
370,373,gpt-4-1106-preview,Random Sheep,201,24," to the safety of the flock, Daisy nestled close to Matilda, grateful for her guidance and care.
From that day","[' to', ' the', ' safety', ' of', ' the', ' flock', ',', ' Daisy', ' nestled']","['close', ' to', ' her', ' mother', ',', ' feeling', ' the', ' warmth', ' of', ' the', ' other', ' sheep', ' as', ' they', ' h']","[' close', ' to', ' Mat', 'ilda', ',', ' grateful', ' for', ' her', ' guidance', ' and', ' care', '.\n', 'From', ' that', ' day']",0.8666666666666667,"close to her mother, feeling the warmth of the other sheep as they huddled together. The cool night air was filled with the soft bleating of lambs and the comforting murmurs of the ewes. The stars twinkled above like a sprinkle"," close to Matilda, grateful for her guidance and care.
From that day",tensor([[0.8521]]),5,"[tensor([[0.7728]]), tensor([[0.8010]]), tensor([[0.8148]]), tensor([[0.8472]]), tensor([[0.8521]]), tensor([[0.8454]]), tensor([[0.8457]]), tensor([[0.8415]]), tensor([[0.8441]]), tensor([[0.8439]]), tensor([[0.8389]]), tensor([[0.8298]]), tensor([[0.8297]]), tensor([[0.8311]]), tensor([[0.8302]]), tensor([[0.8198]]), tensor([[0.8243]]), tensor([[0.8218]]), tensor([[0.8183]]), tensor([[0.8192]]), tensor([[0.8153]]), tensor([[0.8163]]), tensor([[0.8176]]), tensor([[0.8159]]), tensor([[0.8201]]), tensor([[0.8131]]), tensor([[0.8144]]), tensor([[0.8031]]), tensor([[0.8054]]), tensor([[0.8059]]), tensor([[0.8136]]), tensor([[0.8070]]), tensor([[0.8074]]), tensor([[0.8064]]), tensor([[0.8002]]), tensor([[0.8050]]), tensor([[0.8136]]), tensor([[0.8041]]), tensor([[0.8045]]), tensor([[0.8050]]), tensor([[0.8060]]), tensor([[0.7994]])]",200,223,0.01
