,model,file,randtoken,randtoken_count,gt,gt_portion,pred,answer,levenshtein_distance,full_pred,full_answer,optimal_cosine,optimal_index,cosine_scores,start_token,end_token
239,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,157,32," camp; in Charmed, although, he affirms capitalist narrative.
In a sense, Debord uses the term ‘Sontagist camp’ to denote","[' camp', ';', ' in', ' Char', 'med', ',', ' although', ',', ' he', ' aff', 'irms', ' capitalist', ' narrative', '.\n', 'In']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' cannot', ' continue', ' the', ' specific', ' text', ' as', ' it', ' appears', ' to', ' be', ' part']","[' a', ' sense', ',', ' Deb', 'ord', ' uses', ' the', ' term', ' ‘', 'S', 'ont', 'ag', 'ist', ' camp', '’', ' to', ' denote']",1.0,"I'm sorry, but I cannot continue the specific text as it appears to be part of a copyrighted work that isn't public domain, and I do not have access to specific databases of journal articles or essays. However, I can provide information on typical"," a sense, Debord uses the term ‘Sontagist camp’ to denote",tensor([[0.7844]]),25,"[tensor([[0.7540]]), tensor([[0.7574]]), tensor([[0.7445]]), tensor([[0.7443]]), tensor([[0.7502]]), tensor([[0.7214]]), tensor([[0.7283]]), tensor([[0.7375]]), tensor([[0.7570]]), tensor([[0.7585]]), tensor([[0.7634]]), tensor([[0.7649]]), tensor([[0.7694]]), tensor([[0.7683]]), tensor([[0.7728]]), tensor([[0.7734]]), tensor([[0.7764]]), tensor([[0.7813]]), tensor([[0.7839]]), tensor([[0.7824]]), tensor([[0.7830]]), tensor([[0.7825]]), tensor([[0.7826]]), tensor([[0.7791]]), tensor([[0.7844]]), tensor([[0.7842]]), tensor([[0.7829]]), tensor([[0.7839]]), tensor([[0.7824]]), tensor([[0.7802]]), tensor([[0.7803]]), tensor([[0.7801]]), tensor([[0.7777]]), tensor([[0.7795]]), tensor([[0.7778]]), tensor([[0.7792]]), tensor([[0.7799]]), tensor([[0.7760]]), tensor([[0.7766]]), tensor([[0.7765]]), tensor([[0.7756]]), tensor([[0.7724]]), tensor([[0.7728]]), tensor([[0.7741]]), tensor([[0.7724]])]",156,187
245,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,357,24," theme of Buxton’s[3] critique of capitalist narrative is the stasis, and some would say the meaning","[' theme', ' of', ' B', 'ux', 'ton', '’s', '[', '3', ']', ' critique', ' of', ' capitalist']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' for']","[' narrative', ' is', ' the', ' st', 'asis', ',', ' and', ' some', ' would', ' say', ' the', ' meaning']",1.0,"I'm sorry, but I can't continue the text for you as it appears to come from a copyrighted work that isn't in the public domain. However, I can provide a summary or analysis of themes related to capitalism in William Gibson's works,"," narrative is the stasis, and some would say the meaning",tensor([[0.7891]]),18,"[tensor([[0.7697]]), tensor([[0.7499]]), tensor([[0.7554]]), tensor([[0.7622]]), tensor([[0.7606]]), tensor([[0.7424]]), tensor([[0.7421]]), tensor([[0.7450]]), tensor([[0.7578]]), tensor([[0.7591]]), tensor([[0.7567]]), tensor([[0.7590]]), tensor([[0.7658]]), tensor([[0.7756]]), tensor([[0.7786]]), tensor([[0.7731]]), tensor([[0.7842]]), tensor([[0.7891]]), tensor([[0.7752]]), tensor([[0.7769]]), tensor([[0.7776]]), tensor([[0.7760]]), tensor([[0.7713]]), tensor([[0.7750]]), tensor([[0.7735]]), tensor([[0.7813]]), tensor([[0.7809]]), tensor([[0.7833]]), tensor([[0.7809]]), tensor([[0.7799]]), tensor([[0.7835]]), tensor([[0.7816]]), tensor([[0.7833]]), tensor([[0.7817]]), tensor([[0.7837]]), tensor([[0.7809]]), tensor([[0.7792]]), tensor([[0.7820]]), tensor([[0.7586]]), tensor([[0.7596]]), tensor([[0.7616]]), tensor([[0.7706]]), tensor([[0.7674]])]",356,379
248,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,46,40," elitist, but rather the meaninglessness, and some would say the genre, of class. Lacan uses the term ‘capitalist narrative’ to denote not deconstruction, but subdeconstruction.
","[' elit', 'ist', ',', ' but', ' rather', ' the', ' meaning', 'lessness', ',', ' and', ' some']","['I', ""'m"", ' sorry', ',', ' but', ' I', ""'m"", ' unable', ' to', ' provide', ' ver', 'batim', ' excerpts', ' from', ' copyrighted', ' texts', ' that', ' are', ' not', ' provided', ' by', ' the', ' user', '.', ' If', ' you', ' have', ' a', ' specific']","[' would', ' say', ' the', ' genre', ',', ' of', ' class', '.', ' Lac', 'an', ' uses', ' the', ' term', ' ‘', 'capital', 'ist', ' narrative', '’', ' to', ' denote', ' not', ' de', 'construction', ',', ' but', ' sub', 'de', 'construction', '.\n']",1.0,"I'm sorry, but I'm unable to provide verbatim excerpts from copyrighted texts that are not provided by the user. If you have a specific question about the article or its content, or if you would like to know more about the concept of capitalist"," would say the genre, of class. Lacan uses the term ‘capitalist narrative’ to denote not deconstruction, but subdeconstruction.
",tensor([[0.8428]]),45,"[tensor([[0.7981]]), tensor([[0.7674]]), tensor([[0.7553]]), tensor([[0.7580]]), tensor([[0.7612]]), tensor([[0.7429]]), tensor([[0.7629]]), tensor([[0.7761]]), tensor([[0.8031]]), tensor([[0.8052]]), tensor([[0.8044]]), tensor([[0.7950]]), tensor([[0.7939]]), tensor([[0.7912]]), tensor([[0.7941]]), tensor([[0.7968]]), tensor([[0.7920]]), tensor([[0.7928]]), tensor([[0.7856]]), tensor([[0.7997]]), tensor([[0.8010]]), tensor([[0.8052]]), tensor([[0.8030]]), tensor([[0.8002]]), tensor([[0.8075]]), tensor([[0.8085]]), tensor([[0.8090]]), tensor([[0.8090]]), tensor([[0.8158]]), tensor([[0.8180]]), tensor([[0.8167]]), tensor([[0.8136]]), tensor([[0.8133]]), tensor([[0.8134]]), tensor([[0.8132]]), tensor([[0.8123]]), tensor([[0.8134]]), tensor([[0.8134]]), tensor([[0.8131]]), tensor([[0.8128]]), tensor([[0.8132]]), tensor([[0.8132]]), tensor([[0.8239]]), tensor([[0.8238]]), tensor([[0.8428]])]",45,84
254,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,382,38,", of predialectic sexual identity. Therefore, Scuglia[4] holds that the works of Spelling are empowering. Many appropriations concerning the role of the writer as observer exist.
","[',', ' of', ' pred', 'ialect', 'ic', ' sexual', ' identity', '.', ' Therefore', ',', ' Sc', 'ug', 'lia', '[', '4']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' don', ""'t"", ' have', ' access', ' to', ' external', ' databases', ' of', ' articles', ',', ' including', ' those', ' written', ' by', ' Henry', ' O', '.']","[']', ' holds', ' that', ' the', ' works', ' of', ' Sp', 'elling', ' are', ' empowering', '.', ' Many', ' appropriations', ' concerning', ' the', ' role', ' of', ' the', ' writer', ' as', ' observer', ' exist', '.\n']",1.0,"I'm sorry, but I don't have access to external databases of articles, including those written by Henry O. C. d’Erlette, and cannot provide verbatim excerpts from copyrighted texts. However, I can provide an analysis or summary of","] holds that the works of Spelling are empowering. Many appropriations concerning the role of the writer as observer exist.
",tensor([[0.7813]]),30,"[tensor([[0.7420]]), tensor([[0.7554]]), tensor([[0.7131]]), tensor([[0.7156]]), tensor([[0.7202]]), tensor([[0.6934]]), tensor([[0.6986]]), tensor([[0.7074]]), tensor([[0.7153]]), tensor([[0.7108]]), tensor([[0.7134]]), tensor([[0.7175]]), tensor([[0.7379]]), tensor([[0.7474]]), tensor([[0.7491]]), tensor([[0.7693]]), tensor([[0.7675]]), tensor([[0.7487]]), tensor([[0.7511]]), tensor([[0.7486]]), tensor([[0.7671]]), tensor([[0.7653]]), tensor([[0.7575]]), tensor([[0.7550]]), tensor([[0.7651]]), tensor([[0.7666]]), tensor([[0.7653]]), tensor([[0.7669]]), tensor([[0.7798]]), tensor([[0.7813]]), tensor([[0.7772]]), tensor([[0.7737]]), tensor([[0.7731]]), tensor([[0.7729]]), tensor([[0.7775]]), tensor([[0.7764]]), tensor([[0.7723]]), tensor([[0.7724]])]",381,418
260,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,202,25," a capitalist narrative that includes consciousness as a totality.
2. Subdeconstructivist feminism and postcapitalist theory
The","[' a', ' capitalist', ' narrative', ' that', ' includes', ' consciousness']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' cannot', ' provide', ' the', ' rest', ' of', ' the', ' paragraph', ' as', ' it', ' appears', ' to', ' be', ' from']","[' as', ' a', ' tot', 'ality', '.\n', '2', '.', ' Sub', 'de', 'construct', 'ivist', ' feminism', ' and', ' post', 'capital', 'ist', ' theory', '\n', 'The']",1.0,"I'm sorry, but I cannot provide the rest of the paragraph as it appears to be from a copyrighted work and I'm unable to generate or access the specific content from the article 'Capitalist Narrative in the Works of Gibson' by Henry O."," as a totality.
2. Subdeconstructivist feminism and postcapitalist theory
The",tensor([[0.8192]]),40,"[tensor([[0.7562]]), tensor([[0.7550]]), tensor([[0.7406]]), tensor([[0.7530]]), tensor([[0.7485]]), tensor([[0.7382]]), tensor([[0.7557]]), tensor([[0.7645]]), tensor([[0.7771]]), tensor([[0.7788]]), tensor([[0.7807]]), tensor([[0.7894]]), tensor([[0.7942]]), tensor([[0.7950]]), tensor([[0.7982]]), tensor([[0.7992]]), tensor([[0.8008]]), tensor([[0.7909]]), tensor([[0.7999]]), tensor([[0.7952]]), tensor([[0.7965]]), tensor([[0.7997]]), tensor([[0.7996]]), tensor([[0.7958]]), tensor([[0.7956]]), tensor([[0.7984]]), tensor([[0.8004]]), tensor([[0.7991]]), tensor([[0.8005]]), tensor([[0.7981]]), tensor([[0.7984]]), tensor([[0.7982]]), tensor([[0.8003]]), tensor([[0.7992]]), tensor([[0.8142]]), tensor([[0.8128]]), tensor([[0.8149]]), tensor([[0.8179]]), tensor([[0.8158]]), tensor([[0.8192]]), tensor([[0.8123]]), tensor([[0.8095]]), tensor([[0.8119]]), tensor([[0.8116]])]",201,225
263,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,508,25," between modernist theory and the postcultural paradigm of narrative.
But in Pattern Recognition, Gibson analyses Sontagist camp","[' between', ' modern', 'ist', ' theory', ' and', ' the', ' post', 'c', 'ultural', ' paradigm', ' of']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' paragraph', ' from', "" '"", 'Capital']","[' narrative', '.\n', 'But', ' in', ' Pattern', ' Recognition', ',', ' Gibson', ' analyses', ' S', 'ont', 'ag', 'ist', ' camp']",1.0,"I'm sorry, but I can't continue the paragraph from 'Capitalist Narrative in the Works of Gibson' by Henry O. C. d’Erlette because it seems to be a fictional or non-existent reference. William Gibson, the renowned science"," narrative.
But in Pattern Recognition, Gibson analyses Sontagist camp",tensor([[0.8388]]),28,"[tensor([[0.7616]]), tensor([[0.7785]]), tensor([[0.7542]]), tensor([[0.7564]]), tensor([[0.7636]]), tensor([[0.7356]]), tensor([[0.7381]]), tensor([[0.7428]]), tensor([[0.7666]]), tensor([[0.7703]]), tensor([[0.7635]]), tensor([[0.7905]]), tensor([[0.7906]]), tensor([[0.7942]]), tensor([[0.7916]]), tensor([[0.7965]]), tensor([[0.8332]]), tensor([[0.8340]]), tensor([[0.8290]]), tensor([[0.8222]]), tensor([[0.8272]]), tensor([[0.8282]]), tensor([[0.8334]]), tensor([[0.8348]]), tensor([[0.8375]]), tensor([[0.8384]]), tensor([[0.8365]]), tensor([[0.8388]]), tensor([[0.8268]]), tensor([[0.8293]]), tensor([[0.8234]]), tensor([[0.8237]]), tensor([[0.8273]]), tensor([[0.8257]]), tensor([[0.8264]]), tensor([[0.8250]]), tensor([[0.8180]])]",507,531
266,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,450,30," but subdematerialism. Derrida promotes the use of postcapitalist theory to deconstruct class.
However, the subject is contextualised into","[' but', ' sub', 'dem', 'aterial', 'ism', '.', ' D', 'err', 'ida', ' promotes', ' the']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' don', ""'t"", ' have', ' access', ' to', ' the', ' content', ' of', "" '"", 'Capital', 'ist', ' Narrative', ' in']","[' use', ' of', ' post', 'capital', 'ist', ' theory', ' to', ' de', 'construct', ' class', '.\n', 'However', ',', ' the', ' subject', ' is', ' contextual', 'ised', ' into']",1.0,"I'm sorry, but I don't have access to the content of 'Capitalist Narrative in the Works of Gibson' by Henry O. C. d’Erlette, since it is not within my database. Additionally, my capabilities are not designed"," use of postcapitalist theory to deconstruct class.
However, the subject is contextualised into",tensor([[0.8119]]),29,"[tensor([[0.7537]]), tensor([[0.7529]]), tensor([[0.7436]]), tensor([[0.7531]]), tensor([[0.7493]]), tensor([[0.7323]]), tensor([[0.7210]]), tensor([[0.7213]]), tensor([[0.7325]]), tensor([[0.7404]]), tensor([[0.7449]]), tensor([[0.7525]]), tensor([[0.7936]]), tensor([[0.7984]]), tensor([[0.8017]]), tensor([[0.8048]]), tensor([[0.8038]]), tensor([[0.8056]]), tensor([[0.7960]]), tensor([[0.7905]]), tensor([[0.7950]]), tensor([[0.8062]]), tensor([[0.8056]]), tensor([[0.8075]]), tensor([[0.8078]]), tensor([[0.8112]]), tensor([[0.8059]]), tensor([[0.8082]]), tensor([[0.8119]]), tensor([[0.8064]]), tensor([[0.8006]]), tensor([[0.8058]]), tensor([[0.8020]]), tensor([[0.8076]]), tensor([[0.7941]]), tensor([[0.8041]]), tensor([[0.8073]])]",449,478
269,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,187,36," to denote the meaninglessness of conceptualist society. The subject is interpolated into a capitalist narrative that includes consciousness as a totality.
2. Subdeconstructivist feminism and postcapital","[' to', ' denote', ' the', ' meaning', 'lessness', ' of', ' conceptual', 'ist', ' society', '.', ' The', ' subject', ' is', ' interpolated']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' cannot', ' continue', ' the', ' paragraph', ' from', "" '"", 'Capital', 'ist', ' Narrative', ' in', ' the', ' Works', ' of', ' Gibson', ""'"", ' by']","[' into', ' a', ' capitalist', ' narrative', ' that', ' includes', ' consciousness', ' as', ' a', ' tot', 'ality', '.\n', '2', '.', ' Sub', 'de', 'construct', 'ivist', ' feminism', ' and', ' post', 'capital']",1.0,"I'm sorry, but I cannot continue the paragraph from 'Capitalist Narrative in the Works of Gibson' by Henry O. C. d’Erlette as you requested because it appears to be a fictitious or non-existent text. If this is"," into a capitalist narrative that includes consciousness as a totality.
2. Subdeconstructivist feminism and postcapital",tensor([[0.8442]]),16,"[tensor([[0.7673]]), tensor([[0.7756]]), tensor([[0.7521]]), tensor([[0.7581]]), tensor([[0.7617]]), tensor([[0.7473]]), tensor([[0.7557]]), tensor([[0.7632]]), tensor([[0.7903]]), tensor([[0.7919]]), tensor([[0.8314]]), tensor([[0.8404]]), tensor([[0.8404]]), tensor([[0.8439]]), tensor([[0.8405]]), tensor([[0.8442]]), tensor([[0.8321]]), tensor([[0.8333]]), tensor([[0.8345]]), tensor([[0.8341]]), tensor([[0.8344]]), tensor([[0.8317]]), tensor([[0.8291]]), tensor([[0.8308]]), tensor([[0.8346]]), tensor([[0.8362]]), tensor([[0.8363]]), tensor([[0.8375]]), tensor([[0.8381]]), tensor([[0.8380]]), tensor([[0.8355]]), tensor([[0.8333]]), tensor([[0.8338]]), tensor([[0.8370]]), tensor([[0.8269]]), tensor([[0.8344]]), tensor([[0.8385]]), tensor([[0.8375]])]",186,221
271,gpt-3.5-turbo,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,145,21,"90210, Spelling reiterates Sontagist camp; in Charmed, although, he","['902', '10', ',', ' Sp', 'elling']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' cannot', ' provide', ' ver', 'batim', ' text', ' from', ' copyrighted', ' material', '.', ' I']","[' re', 'iter', 'ates', ' S', 'ont', 'ag', 'ist', ' camp', ';', ' in', ' Char', 'med', ',', ' although', ',', ' he']",1.0,"I'm sorry, but I cannot provide verbatim text from copyrighted material. I can provide a summary or analysis of the article instead. Would you like a summary of the article 'Capitalist Narrative in the Works of Gibson' by Henry O. C"," reiterates Sontagist camp; in Charmed, although, he",tensor([[0.8052]]),13,"[tensor([[0.7594]]), tensor([[0.7680]]), tensor([[0.7837]]), tensor([[0.7837]]), tensor([[0.7813]]), tensor([[0.7456]]), tensor([[0.7654]]), tensor([[0.7931]]), tensor([[0.8030]]), tensor([[0.8047]]), tensor([[0.8049]]), tensor([[0.7993]]), tensor([[0.8052]]), tensor([[0.8007]]), tensor([[0.8001]]), tensor([[0.8034]]), tensor([[0.7922]]), tensor([[0.7956]]), tensor([[0.7885]]), tensor([[0.7932]]), tensor([[0.7946]]), tensor([[0.7927]]), tensor([[0.7947]]), tensor([[0.7996]]), tensor([[0.7951]]), tensor([[0.7891]]), tensor([[0.7941]]), tensor([[0.7865]]), tensor([[0.7943]]), tensor([[0.7922]]), tensor([[0.7906]]), tensor([[0.7772]]), tensor([[0.7775]]), tensor([[0.7783]]), tensor([[0.7875]]), tensor([[0.7772]]), tensor([[0.7872]]), tensor([[0.7656]]), tensor([[0.7680]]), tensor([[0.7689]]), tensor([[0.7632]]), tensor([[0.7680]])]",144,164
272,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,145,21,"90210, Spelling reiterates Sontagist camp; in Charmed, although, he","['902', '10', ',', ' Sp', 'elling']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' from', ' ""', 'Capital', 'ist', ' Narrative']","[' re', 'iter', 'ates', ' S', 'ont', 'ag', 'ist', ' camp', ';', ' in', ' Char', 'med', ',', ' although', ',', ' he']",1.0,"I'm sorry, but I can't continue the text from ""Capitalist Narrative in the Works of Gibson"" by Henry O. C. d'Erlette as this appears to be a copyrighted work, and I do not have access to the complete"," reiterates Sontagist camp; in Charmed, although, he",tensor([[0.7837]]),3,"[tensor([[0.7594]]), tensor([[0.7680]]), tensor([[0.7837]]), tensor([[0.7837]]), tensor([[0.7813]]), tensor([[0.7412]]), tensor([[0.7525]]), tensor([[0.7584]]), tensor([[0.7682]]), tensor([[0.7733]]), tensor([[0.7742]]), tensor([[0.7727]]), tensor([[0.7751]]), tensor([[0.7809]]), tensor([[0.7716]]), tensor([[0.7783]]), tensor([[0.7704]]), tensor([[0.7694]]), tensor([[0.7689]]), tensor([[0.7663]]), tensor([[0.7711]]), tensor([[0.7703]]), tensor([[0.7721]]), tensor([[0.7767]]), tensor([[0.7780]]), tensor([[0.7765]]), tensor([[0.7757]]), tensor([[0.7760]]), tensor([[0.7714]]), tensor([[0.7747]]), tensor([[0.7693]]), tensor([[0.7709]]), tensor([[0.7690]]), tensor([[0.7679]]), tensor([[0.7685]]), tensor([[0.7673]]), tensor([[0.7675]]), tensor([[0.7662]]), tensor([[0.7670]])]",144,164
284,gpt-4-1106-preview,Capitalist narrative in the works of Gibson by Henry O. C. d’Erlette,574,26," Gibson’s All Tomorrow’s Parties is also evident in Pattern Recognition, although in a more semantic sense. An abundance of appropriations concerning S","[' Gibson', '’s', ' All', ' Tomorrow', '’s', ' Parties', ' is', ' also', ' evident', ' in', ' Pattern', ' Recognition', ',']","['I', ""'m"", ' sorry', ',', ' but', ' I', ' can', ""'t"", ' continue', ' the', ' text', ' from', "" '""]","[' although', ' in', ' a', ' more', ' semantic', ' sense', '.', ' An', ' abundance', ' of', ' appropriations', ' concerning', ' S']",1.0,"I'm sorry, but I can't continue the text from 'Capitalist Narrative in the Works of Gibson' by Henry O. C. d’Erlette because it's not an actual published work, and it appears to be a fictitious reference", although in a more semantic sense. An abundance of appropriations concerning S,tensor([[0.7948]]),2,"[tensor([[0.7851]]), tensor([[0.7948]]), tensor([[0.7593]]), tensor([[0.7632]]), tensor([[0.7663]]), tensor([[0.7292]]), tensor([[0.7443]]), tensor([[0.7518]]), tensor([[0.7630]]), tensor([[0.7722]]), tensor([[0.7780]]), tensor([[0.7758]]), tensor([[0.7768]]), tensor([[0.7844]]), tensor([[0.7758]]), tensor([[0.7850]]), tensor([[0.7754]]), tensor([[0.7759]]), tensor([[0.7773]]), tensor([[0.7879]]), tensor([[0.7849]]), tensor([[0.7821]]), tensor([[0.7851]]), tensor([[0.7870]]), tensor([[0.7872]]), tensor([[0.7878]]), tensor([[0.7872]]), tensor([[0.7839]]), tensor([[0.7854]]), tensor([[0.7836]]), tensor([[0.7837]]), tensor([[0.7864]]), tensor([[0.7852]]), tensor([[0.7858]]), tensor([[0.7835]]), tensor([[0.7817]]), tensor([[0.7833]])]",573,598
